Topic,Count,Name,Representation,Representative_Docs
9,24,9_於是說曰_祖師告曰_罰在地獄受諸苦_雖然復得人身轉,"['於是說曰', '祖師告曰', '罰在地獄受諸苦', '雖然復得人身轉', 'shall', 'of', '爾時眾弟子等問曰', '罪業滿後乃為人', 'in', 'heaven']","['爾時眾弟子等問曰：「歷觀世人有遭末劫者，此又何因歟？」祖師告曰：「世道淪降，人心不古，造惡愈多，受報愈烈。此不待來生始罹劫運，當其作業時，黑氣上衝於天，盤結不散，以致釀成惡劫。此非天心不仁，實人之自取之也。」於是說曰： 人遭末劫為何因， 只為前生絕善根。 不敬三寶徒造罪， 不禮三光亂胡行。 對北呵風並罵雨， 失意怨天與尤人。 不忠不孝兼不悌， 無禮無義又無仁。 殺生害命傷天理， 毆尊罵長叛人倫。 姦淫賭盜成風俗， 暴虐貪殘不可聞。 鄉黨宗族時相毀， 兄弟妯娌互紛爭。 能者恃才惟傲眾， 富者倚勢復欺貧。 巧言妄語助人過， 損人利已罪尤深。 暴殄天物真難恕， 陰毒害人最可嗔。 祖宗墳墓都不顧， 兒女溺死慘難雲。 種種惡業如山積， 黑氣沖天結似雲。 日月薄蝕星辰變， 陰陽乖戾禍成因。 惡人既多釀成劫， 魔鬼巡世起亂民。 歲荒處處兵戈滿， 世亂年年盜賊興。 或是全家遭水火， 或是骨肉碎刀兵。 或是流離死道路， 或是宛轉受瘟刑。 若要劫數從此免， 須是人人發善心。 一人有善一人免， 一家有善一家亨。 一方有善一方靜， 天下有善天下寧。 為語世人須敬聽， 各自回頭重善因。', '呂祖說三世因果經 世間難得是人身， 位列三才具五行。 為聖為賢須在己， 成仙成佛總由人。 存心不可欺天地， 舉念還當畏鬼神。 急急修來毋自怠， 輪迴六道嘆沉淪。 爾時眾弟子等進曰：「凡人世間有犯淫者，來世當受何報？」祖師告曰：「《陰律》云：奸人妻者，得子孫淫佚報；奸人室女者，得絕嗣報，死後永入無間地獄，受諸苦惱，無有出期也。」於是說曰： 妻子淫亂為何因， 只為前生每好淫。 身後絕嗣為何因， 亦為生前犯了淫。 有等調戲良家女， 壞人名節誤終身。 有等設計來哄宿， 奸人婦女罪非輕。 有等路途看婦女， 朝思暮想起淫心。 有等藏得春宮畫， 婦女見了不禁情。 有等當場點邪戲， 婦女看了照樣行。 有等愛唱妖艷曲， 婦女聽了動春心。 有等污壞丫環女， 逞勢強姦太忍心。 有等放蕩無行止， 雞姦幼童罪不輕。 此等惡業人不曉， 怒觸陰曹眾鬼神。 只待陽間惡貫滿， 陰司拿去問罪名。 罰在地獄受諸苦， 五百劫滿方脫生。 變騾變馬披鞍走， 罪業滿後方為人。 雖然復得人身轉， 為娼為優被人淫。 姦了尼僧並寡婦， 罰在地獄難超生。 教他受苦八百劫， 八百劫滿方脫生。 變豬變羊供宰殺， 罪業滿後乃為人。 雖然復得人身轉， 為瞎為啞成廢人。 亂了姨母罪尤重， 盜了姑嬸罪非輕。 罰在地獄受諸苦， 刀山劍樹好驚人。 受盡一千五百劫， 變雞變犬失人形。 再歷一千五百劫， 罪業滿後乃為人。 雖然復得人身轉， 胎前產後喪殘生。 更有造作淫書賣， 壞人心術罪尤深。 若有翻刻圖財利， 陰府油鍋不順情。 罰在地獄受諸苦， 千磨萬劫難超生。 直待陽間書滅盡， 變蛇變鼠受轉輪。 諸般苦惱俱受盡， 方令鬼國去投生。 臥雪餐風皮慘裂， 岩居穴處獸同群。 天上三光不得見， 昏昏默默度無門。 看此慘報我亦哭， 世人何苦犯姦淫。 我今大發慈悲念， 特說因果度眾生。 眾生若有未曾犯， 刻刻提防要小心。 若是有人曾犯過， 即時改悔莫因循。 速速勉行陰騭事， 免得受苦到來生。', '呂祖說三世因果經 世間難得是人身， 位列三才具五行。 為聖為賢須在己， 成仙成佛總由人。 存心不可欺天地， 舉念還當畏鬼神。 急急修來毋自怠， 輪迴六道嘆沉淪。 爾時眾弟子等進曰：「凡人世間有犯淫者，來世當受何報？」祖師告曰：「《陰律》云：奸人妻者，得子孫淫佚報；奸人室女者，得絕嗣報，死後永入無間地獄，受諸苦惱，無有出期也。」於是說曰： 妻子淫亂為何因， 只為前生每好淫。 身後絕嗣為何因， 亦為生前犯了淫。 有等調戲良家女， 壞人名節誤終身。 有等設計來哄宿， 奸人婦女罪非輕。 有等路途看婦女， 朝思暮想起淫心。 有等藏得春宮畫， 婦女見了不禁情。 有等當場點邪戲， 婦女看了照樣行。 有等愛唱妖艷曲， 婦女聽了動春心。 有等污壞丫環女， 逞勢強姦太忍心。 有等放蕩無行止， 雞姦幼童罪不輕。 此等惡業人不曉， 怒觸陰曹眾鬼神。 只待陽間惡貫滿， 陰司拿去問罪名。 罰在地獄受諸苦， 五百劫滿方脫生。 變騾變馬披鞍走， 罪業滿後方為人。 雖然復得人身轉， 為娼為優被人淫。 姦了尼僧並寡婦， 罰在地獄難超生。 教他受苦八百劫， 八百劫滿方脫生。 變豬變羊供宰殺， 罪業滿後乃為人。 雖然復得人身轉， 為瞎為啞成廢人。 亂了姨母罪尤重， 盜了姑嬸罪非輕。 罰在地獄受諸苦， 刀山劍樹好驚人。 受盡一千五百劫， 變雞變犬失人形。 再歷一千五百劫， 罪業滿後乃為人。 雖然復得人身轉， 胎前產後喪殘生。 更有造作淫書賣， 壞人心術罪尤深。 若有翻刻圖財利， 陰府油鍋不順情。 罰在地獄受諸苦， 千磨萬劫難超生。 直待陽間書滅盡， 變蛇變鼠受轉輪。 諸般苦惱俱受盡， 方令鬼國去投生。 臥雪餐風皮慘裂， 岩居穴處獸同群。 天上三光不得見， 昏昏默默度無門。 看此慘報我亦哭， 世人何苦犯姦淫。 我今大發慈悲念， 特說因果度眾生。 眾生若有未曾犯， 刻刻提防要小心。 若是有人曾犯過， 即時改悔莫因循。 速速勉行陰騭事， 免得受苦到來生。']"
10,24,10_菜b巴_彭冠瑋_ayiieee_deus,"['菜b巴', '彭冠瑋', 'ayiieee', 'deus', 'grego', 'joga', 'multiplica', 'excesso', 'ngọc', 'quỳnh']","['菜B巴', 'Tôn Nữ Ngọc Quỳnh', 'Com certeza vc define a palavra Deus grego. Multiplica senhor e joga o excesso aqui no Brasil 4年 讚']"
11,24,11_4年_love_3年_so,"['4年', 'love', '3年', 'so', '00', '이거', 'much', 'do', '내가', '演的很棒']","['Love you 4年', 'I LOVE THIS MAN SO MUCH 4年', 'I love  so so much 4年']"
12,23,12_gg了_kyo告敢_sally_shu,"['gg了', 'kyo告敢', 'sally', 'shu', 'ㄟㄟ', '下去嘍', '下次要好好開喔', '人都要被關進去了', '你出來啦', '來打人喔']","['ㄟㄟ，羅傑說你是2486，KYO告敢', 'Sally Shu 晚了！人都要被關進去了', '洞八洞洞連集合場集合！跑ㄠ起來！要多久啊！還動啊你！']"
13,22,13_你出來_不是不報_不要到時候說什麼你什麼0期請求輕判_你以後也完了,"['你出來', '不是不報', '不要到時候說什麼你什麼0期請求輕判', '你以後也完了', '人生可以黑白', '你們不是已經來過了', '你怎麼這麼拉垮', '你是沒被打過是不是', '你說你想要逃', '你那麼逃喔']","['你出來 你出來。你是沒被打過是不是', '還跳針“你們不是已經來過了？”，敢做就敢當，還裝咧。', '沒什麼病，想裝病是嗎，好好當完不就好了，該反省了']"
14,21,14_特斯拉_uber_小知識_不要氣到亂打人喔,"['特斯拉', 'uber', '小知識', '不要氣到亂打人喔', '特斯拉的把手壓一下就會彈出來', '是低能兒嗎', '為什麼不會開特斯拉的門', '王大陸', '你不會開特斯拉車門', '不想入役']","['小知識：特斯拉的把手壓一下就會彈出來，不要氣到亂打人喔！ #王大陸 #特斯拉 #Uber', '小知識：特斯拉的把手壓一下就會彈出來，不要氣到亂打人喔！ #王大陸 #特斯拉 #Uber', '小知識：特斯拉的把手壓一下就會彈出來，不要氣到亂打人喔！ #王大陸 #特斯拉 #Uber']"
15,21,15_周杰倫我們在這等您_3ggjrik_bit_ly,"['周杰倫我們在這等您', '3ggjrik', 'bit', 'ly', 'gluzextra', 'gold', 'diabetics', 'korea', 'translation', 'solution']","['李珈嫻 周杰倫我們在這等您 bit.ly/3Ggjrik', '王揚龍 周杰倫我們在這等您 bit.ly/3Ggjrik', '周杰倫我們在這等您 bit.ly/3Ggjrik']"
16,21,16_無卵蛋真沒用_沒出息_沒水準_今天打人沒,"['無卵蛋真沒用', '沒出息', '沒水準', '今天打人沒', '可惜了', '不要臉', '不會喔', '因為沒有臉', '沒才華就算了', '沒收押']","['沒水準', '沒出息', '無卵蛋真沒用！無卵蛋真沒用！無卵蛋真沒用！']"
17,21,17_滿滿的大平台_滿滿的_大盤子_一個小影星混黑道,"['滿滿的大平台', '滿滿的', '大盤子', '一個小影星混黑道', '打人大平台', '发动地鸣', '塔綠班的一員', '滿滿的大盤商', '沙人陸', '滿滿滴大平頭']","['滿滿的大平台！', '打人大平台，逃兵大平台', '哇 滿滿的打平台 打好打滿']"
18,20,18_我的監獄時代_ida_miki_一臉娘泡樣,"['我的監獄時代', 'ida', 'miki', '一臉娘泡樣', 'elliot', '進監獄好好爽爽吧', '監獄裡有滿滿的更生人就業輔導平台', '他應該進監獄給人家肛到爽', '不要擔心', '免入伍的事情搞不定']","['Roger Tseng 免入伍的事情搞不定 入獄的事情卻搞定了', 'Kao Elliot 他應該進監獄給人家肛到爽、一臉娘泡樣', '可以拍 監獄風雲4-我的監獄時代']"
19,20,19_何牧青_出一堆負面新聞與社會問題的人_劣質藝人退出演藝圈_劣跡藝人兩邊都沒得混嘍,"['何牧青', '出一堆負面新聞與社會問題的人', '劣質藝人退出演藝圈', '劣跡藝人兩邊都沒得混嘍', '原來是流氓', '實在沒資格當偶像', '暴力等等已不配當藝人', '小優等', '惡劣藝人', '我指得是名聲已毀']","['現在藝人都是些白痴 追星的腦殘更白痴', '目前劣跡藝人及網紅有孫生 王大陸 小優等', '何牧青 我指得是名聲已毀 此等品性的人，那國家都不歡迎的！']"
20,20,20_wolf_de_miss_bo,"['wolf', 'de', 'miss', 'bo', 'el', 'prince', 'my', 'actor', '1年', 'on']","[""·  Finally I got my Dream Boy prince BO his Facebook.because he didn't active on IG.. I miss him so much on  WOLF 1年"", '·  I miss My prince Bo of  Wolf 1年', 'Ame a y lloré mucho por como actor eres increíble ame tu protagonico de lobo jamás olvidaré esa serie quedó en mi recuerdo tu actuación hasta el final para mí fuiste el mejor actor de la serie de principio a fin niño 3年']"
21,19,21_100萬不夠就花1000萬_100萬演不夠_90萬的粉絲_90萬粉絲,"['100萬不夠就花1000萬', '100萬演不夠', '90萬的粉絲', '90萬粉絲', '90萬粉絲智商測一下', '五百萬教唆打人', '人傻錢多', '什麼是都想用錢解決', '们不少进贡了吧', '你真的是逃避兵役之神欸']","['你真的是逃避兵役之神欸 100萬演不夠 現在開始part2 用入獄代替當兵', '你都有今天了，接受“迷妹”们不少进贡了吧？看你认识的都是一些为富不仁的人，多行不义必自毙！', '有錢人偏差，什麼是都想用錢解決，看人不爽花錢買兇，不想當兵，花錢逃兵，這種人還想繼續混演藝圈，抵制死你']"
22,19,22_殺人犯_殺人未遂_價碼開一下_各大新聞版面是真的嗎,"['殺人犯', '殺人未遂', '價碼開一下', '各大新聞版面是真的嗎', '以為殺人是演戲嗎', '演殺人犯嗎', '教唆殺人嫌疑犯', '殺人兇手', '本人不回應嗎', '殺人']","['殺人犯', '殺人犯', '殺人犯']"
23,18,23_哈哈哈哈哈_你這道菜涼了_你好假喔_再見了,"['哈哈哈哈哈', '你這道菜涼了', '你好假喔', '再見了', '了然欸', '加油嘿', '好看', '哈哈哈哈哈哈哈', '娘炮', '我來看留言不酸']","['湯慶偉 再見了 大平台', '看完了，好看 ，大推', '哇 都不知道你那麼厲害欸 哈哈 media1.tenor.co']"
24,17,24_大陸_我寧願看蕭大陸_可以滾回大陸嗎_去烘乾,"['大陸', '我寧願看蕭大陸', '可以滾回大陸嗎', '去烘乾', '來互打啊', '你現在連大陸也不能去了', '囂張三小', '大平台退伍後滾回大陸吧', '不收押肯定跑回大陸', '也不看你']","['來互打啊 大陸', '大陸，衣服沒乾，去烘乾', '超派大陸，我寧願看蕭大陸，也不看你。']"
25,17,25_4個月也要逃_4個月快樂兵為什麼要逃_4個月還敢逃啊_4個月而已,"['4個月也要逃', '4個月快樂兵為什麼要逃', '4個月還敢逃啊', '4個月而已', '4個月還要逃兵', 'gg直接切掉好了', '四個月也要逃', '你是不是傻', '四個月不去', '四個月不當要當王大頭一年']","['4個月也要逃，笑死', '·  4個月也要逃，？？？', '4個月也要逃 弱爆 還烙人打司機 演藝路要到盡頭了']"
26,16,26_02_2351_1255是這支電話嗎_23511255是逃兵仲介的電話嗎,"['02', '2351', '1255是這支電話嗎', '23511255是逃兵仲介的電話嗎', '1255都沒人接', 'jinyi_o217是詐騙', 'threads的這個人', '幫頂', '不要給他流量了', '出來輸贏啦']","['幫頂 threads的這個人 jinyi_o217是詐騙，妳戳破他他會封鎖你加刪除的留言 不要給他流量了 還鎖留言 有夠可悲', '閃兵請聯繫，02-2351-1255', '我想要打人，02-2351-1255是這支電話嗎?']"
27,16,27_hsuan_kao_man用粗口鬧五星級酒店高層_kin,"['hsuan', 'kao', 'man用粗口鬧五星級酒店高層', 'kin', 'idol', 'ang', '虽然和郑元畅感觉不同', '要打爸爸ne', '昨天才知道你还演过江直树', '有歐']","['You Hsuan Kao 哈哈哈', '看完狼殿下迷上王大陆，昨天才知道你还演过江直树，看了觉得也很不错啊，虽然和郑元畅感觉不同，但是女主真的有在模仿林依晨诶。', 'You Hsuan Kao 剪掉啊']"
28,15,28_丟臉至極_有種聘請人暴打你這個王_我覺得王_蛋至癱瘓,"['丟臉至極', '有種聘請人暴打你這個王', '我覺得王', '蛋至癱瘓', '蛋這個名字更適合你', '這樣就不用當兵可以每天跟床24小時不分離唷', '仆街', '只會教唆', '乖乖進去蹲吧', '你這次應該玩完']","['靠爸族很屌是吧，確實很屌！ 乖乖進去蹲吧，教唆殺人犯 不會自己下場打喔，俗辣 卡位等軍營學長教訓你！  讚', '丟臉至極，我覺得王*蛋這個名字更適合你，有種聘請人暴打你這個王*蛋至癱瘓，這樣就不用當兵可以每天跟床24小時不分離唷！', '丟臉至極，我覺得王*蛋這個名字更適合你，有種聘請人暴打你這個王*蛋至癱瘓，這樣就不用當兵可以每天跟床24小時不分離唷！']"
29,15,29_閃兵是沒有用的男人_真孬_林明_彭琨展,"['閃兵是沒有用的男人', '真孬', '林明', '彭琨展', 'anya', 'jubbei', '林培諭', '不是偶像', '不敢打叫人打', 'samuro']","['陳振瑋 他這樣孬，不敢打叫人打，兵也不敢當，真孬', '彭琨展 兵不敢當，打人也不敢，真孬', '他是誰啦 不要一直po 很煩 徐祥勝 林淯霖 羅際光 丟人現眼']"
30,15,30_逃兵仔_跑跑跑_逃兵歐_逃兵喔,"['逃兵仔', '跑跑跑', '逃兵歐', '逃兵喔', '向前跑', '演算法怎麼把我推回來找他了', '懂逃兵', '滾去對岸', '閃兵仔', '逃兵']","['逃兵仔', '逃兵仔', '逃兵仔']"
31,15,31_中華幹話交流協會_中國大陸_中國人拜拜_中國俗仔,"['中華幹話交流協會', '中國大陸', '中國人拜拜', '中國俗仔', '中國人', '滾回中國吧', '來中國香港吧', '以中國為中心', '中國藝人', '中國專收這種貨色']","['中華幹話交流協會 風雲起山河動', '中華幹話交流協會 一路！ 進土城！', 'Wang Summer 反正他本來就沒有在台灣 以中國為中心 沒差啦']"
32,14,32_只有習包子能救王大陸_不愧是叫王大陸_逃王大陸_請問是王大陸,"['只有習包子能救王大陸', '不愧是叫王大陸', '逃王大陸', '請問是王大陸', '王大陸的演藝生命倒數計時中', '運將請注意', '王大陸出沒', '是那個很有名的王大陸嗎', '支持', '弱智王大陸']","['不愧是叫王大陸 這麼喜歡大陸', '請問是王大陸，還是大陸王', '王大陸出沒，運將請注意']"
33,14,33_吃屎嗎_到底在屌什麼_雜碎_金扣連,"['吃屎嗎', '到底在屌什麼', '雜碎', '金扣連', '超狂', '臭嘴', '是不是男生啊', '無底線的爛', '破格東西', '笨色郎']","['哈哈哈哈哈哈哈哈很丟臉誒，是不是男生啊！', '金扣連！無底線的爛', '工作？吃屎嗎？']"
34,14,34_他媽的_做人基本道理都不會_像極了軍犬多博曼的盧泰南_別在這邊假慈善可以嗎,"['他媽的', '做人基本道理都不會', '像極了軍犬多博曼的盧泰南', '別在這邊假慈善可以嗎', '去給狗幹', '去給狗幹吧你', '去給狗幹啦', '去關好關滿還有刑事喔', '哈怎狗沒2樣', '廖北啊']","['沒三小路用是男人嗎！當兵那麼難嗎！狗都比你有用懂回報', '逃兵的垃圾 去給狗幹吧你 他媽的 沒用的垃圾', '現在還多一個外號：廖北啊，果然是狗啊，做人基本道理都不會']"
35,14,35_丟你老爸的臉_一部電影紅了之後整個大頭症_再看看你_交保了還笑得出來,"['丟你老爸的臉', '一部電影紅了之後整個大頭症', '再看看你', '交保了還笑得出來', '十幾年後仍然會被拿出來當笑話講的', '可笑的告密者', '我會笑死', '好丟男人的臉喔', '死蝗蟲', '當個兵到底有什麼好怕']","['好丟男人的臉喔 笑死當兵怕什麼啦 還在吃奶喔', '笑死人 當閃兵 要不要臉啊 料臉喔', '看看許光漢，再看看你， 一部電影紅了之後整個大頭症， 躲啊在躲呀， 當個兵到底有什麼好怕， 真的很好笑又丟臉， 丟你老爸的臉， 逃兵王大陸， 十幾年後仍然會被拿出來當笑話講的。']"
36,13,36_你是真垃圾_你是盤子_你是傻子_你是不是也很想要啊,"['你是真垃圾', '你是盤子', '你是傻子', '你是不是也很想要啊', '你不用任何檢查就可以服替代役了', '你不是盤子', '你根本臭智障', '你真的很爛', '假病例不夠看啦', '你這個垃圾']","['假病例不夠看啦 我有這張 你是不是也很想要啊', '查了一下, 你不用任何檢查就可以服替代役了,怎麼居然還想逃替代役...奇杷', '帥哥 你不是盤子 你是傻子 當年驗智商應該就可以驗退了']"
