Topic,Count,Name,Representation,Representative_Docs
9,18,9_19kkbox_0的口技一定很好_30萬真好用_hello,"['19kkbox', '0的口技一定很好', '30萬真好用', 'hello', '不錯不錯', 'hi', '出來說清楚講明白', '出頭很多耶', '你太帥了', '來看現場']","['很挺+0 喔⋯⋯ 不錯不錯！祝你們一起爛', '感謝4/19kkbox 風雲榜精彩的演出，新歌好聽', 'Hi 您好 請問 活動好玩嗎']"
10,18,10_卡卡卡_giphy_ru_yungcheng,"['卡卡卡', 'giphy', 'ru', 'yungcheng', '陳力碩', '陳岳駿', '諶俊麟', 'xie', '亞洲09對不起', '供殺小']","['Zong-ru Xie', '滿心祝福九澤：// 日日順心 天天順遂 在此同一直支持！// 2', '陳力碩 陳岳駿 林子棋 什麼事都有你，模範藝人！']"
11,17,11_是你嗎_你什麼咖_你今天血壓多高_你在群組裡面嗎,"['是你嗎', '你什麼咖', '你今天血壓多高', '你在群組裡面嗎', '也逃', '你很跩是嗎', '張家寧有到場支持你嗎', '所以是你喔', '張家寧的危機處理捉刀人', '怎麼破事都有你啊']","['是你嗎？', '請問你有加入家寧公關危機群組嗎 有的話我也想加入 可以討論一下嗎', '嘿，是你嗎？張家寧的危機處理捉刀人？']"
12,16,12_bts_gd如果看到你這沒當兵的還跳他的舞肯定叫你把兵當完在跳_gd都知道要當兵_一下割虛擬貨幣,"['bts', 'gd如果看到你這沒當兵的還跳他的舞肯定叫你把兵當完在跳', 'gd都知道要當兵', '一下割虛擬貨幣', '一下割粉絲nft', '一下幫詐騙交易所工商', '一到當兵的時候就開始想逃', '不可能有立足之地', '不去當兵嗎', '你要是在韓國演藝圈沒當兵']","['都這種的，還能吃香喝辣，台灣靠誰保護？妥妥的反面教材！希望社會不要輕輕放下，以儆效尤！', '韓國的藝人有你們這些卵蛋仔這麼窩囊的嗎?，GD都知道要當兵，你們這些靠嘴巴的藝人不知道??，整天只想出張嘴唱唱歌，爽爽過日子，一到當兵的時候就開始想逃，是有多軟弱到這地步....', '車銀優 權志龍 BTS 甚至台灣許光漢 這些帥哥都自願入伍了 憑什麼長一副外勞樣就可以閃兵 憑什麼  讚']"
13,15,13_沒懶趴_丟人現眼_來看還剩多少瞎妹粉_你都還在,"['沒懶趴', '丟人現眼', '來看還剩多少瞎妹粉', '你都還在', '你就不紅', '你又不紅', '呵呵', '哈哈哈哈', '太瞎了紅了就漂了一直出事', '你先表演一下怎麼消失吧']","['丟人現眼 沒懶趴？', '丟人現眼 沒懶趴？', '丟人現眼 沒懶趴？']"
14,15,14_於是說曰_祖師告曰_罰在地獄受諸苦_雖然復得人身轉,"['於是說曰', '祖師告曰', '罰在地獄受諸苦', '雖然復得人身轉', '徐建智', '惡人作壞事', '爾時眾弟子等問曰', '禍遺子孫', '罪業滿後乃為人', '近報妻女']","['爾時眾弟子等問曰：「歷觀世人有遭末劫者，此又何因歟？」祖師告曰：「世道淪降，人心不古，造惡愈多，受報愈烈。此不待來生始罹劫運，當其作業時，黑氣上衝於天，盤結不散，以致釀成惡劫。此非天心不仁，實人之自取之也。」於是說曰： 人遭末劫為何因， 只為前生絕善根。 不敬三寶徒造罪， 不禮三光亂胡行。 對北呵風並罵雨， 失意怨天與尤人。 不忠不孝兼不悌， 無禮無義又無仁。 殺生害命傷天理， 毆尊罵長叛人倫。 姦淫賭盜成風俗， 暴虐貪殘不可聞。 鄉黨宗族時相毀， 兄弟妯娌互紛爭。 能者恃才惟傲眾， 富者倚勢復欺貧。 巧言妄語助人過， 損人利已罪尤深。 暴殄天物真難恕， 陰毒害人最可嗔。 祖宗墳墓都不顧， 兒女溺死慘難雲。 種種惡業如山積， 黑氣沖天結似雲。 日月薄蝕星辰變， 陰陽乖戾禍成因。 惡人既多釀成劫， 魔鬼巡世起亂民。 歲荒處處兵戈滿， 世亂年年盜賊興。 或是全家遭水火， 或是骨肉碎刀兵。 或是流離死道路， 或是宛轉受瘟刑。 若要劫數從此免， 須是人人發善心。 一人有善一人免， 一家有善一家亨。 一方有善一方靜， 天下有善天下寧。 為語世人須敬聽， 各自回頭重善因。', '聖學要義 - 善書圖書館 ３４。問：一個人做壞事，「近報妻女，禍遺子孫」，這是為什麼？自己做的孽，應由自己得孽報才算公平啊？ 答： 按「自作自受」廣義的解說，除個人外，還包括自己的親屬。因為個人是依賴群體生活，父母、夫婦、兒女等互組成一個家庭，猶如一人有四肢五指，長短不一，像家庭內大小不等。若一點皮毛受傷，全身感覺創痛，稱為「連帶關係」。故為惡者「近報妻女，禍遺子孫」並不是宗教家擬設出來的定律，你可看到丈夫犯法，被判入牢獄，做其妻女者為此生活受不到照顧，多少苦命妻女受到連累，現世報應已明晰顯示出。再者，妻女兒孫都有得到祖先「遺產」，旣然如此，祖先「遺禍」亦將繼承，世人不可貪福避禍，因果是公平分給你，沒有「撿便宜」的！ ５１。問：心起惡念、邪念，但是未實行，是否有罪？其罪過程度如何？ 答： 心起邪惡念頭，正如懷中塞滿了未爆的炸彈，那是可怕的。邪思惡念，卽如害人前預謀籌劃，一旦演變成事實，罪惡較重。若臨時起意，則罪惡幅度較輕。心中起了邪思惡念，猶如身中帶着扁鑽尖刀等「凶器」，準備隨時傷人，一旦被警方查出，雖未付出行動，但仍以「違警」處罰。所以罪惡的種子雖未萌芽，但一觸卽發，危險萬狀，有罪有罪！希望世人常懷正念，心靈才不致被污染得「醜陋不堪」！ 77。問：惡人作壞事，趕快求神消災解厄，而被害者也一樣去求神解厄，雙方都很虔誠，到底神如何處理此事？ 答： 惡人作壞事，求神保佑，南極仙翁降訓說：「這如通緝犯找警察求援路費，等於自投羅網。」這是求神助惡，不得神佑，災殃難逃。善人被害，求神護佑，神憐憫之，必暗中化解，猶如報案求警察幫忙一樣。', '呂祖說三世因果經 世間難得是人身， 位列三才具五行。 為聖為賢須在己， 成仙成佛總由人。 存心不可欺天地， 舉念還當畏鬼神。 急急修來毋自怠， 輪迴六道嘆沉淪。 爾時眾弟子等進曰：「凡人世間有犯淫者，來世當受何報？」祖師告曰：「《陰律》云：奸人妻者，得子孫淫佚報；奸人室女者，得絕嗣報，死後永入無間地獄，受諸苦惱，無有出期也。」於是說曰： 妻子淫亂為何因， 只為前生每好淫。 身後絕嗣為何因， 亦為生前犯了淫。 有等調戲良家女， 壞人名節誤終身。 有等設計來哄宿， 奸人婦女罪非輕。 有等路途看婦女， 朝思暮想起淫心。 有等藏得春宮畫， 婦女見了不禁情。 有等當場點邪戲， 婦女看了照樣行。 有等愛唱妖艷曲， 婦女聽了動春心。 有等污壞丫環女， 逞勢強姦太忍心。 有等放蕩無行止， 雞姦幼童罪不輕。 此等惡業人不曉， 怒觸陰曹眾鬼神。 只待陽間惡貫滿， 陰司拿去問罪名。 罰在地獄受諸苦， 五百劫滿方脫生。 變騾變馬披鞍走， 罪業滿後方為人。 雖然復得人身轉， 為娼為優被人淫。 姦了尼僧並寡婦， 罰在地獄難超生。 教他受苦八百劫， 八百劫滿方脫生。 變豬變羊供宰殺， 罪業滿後乃為人。 雖然復得人身轉， 為瞎為啞成廢人。 亂了姨母罪尤重， 盜了姑嬸罪非輕。 罰在地獄受諸苦， 刀山劍樹好驚人。 受盡一千五百劫， 變雞變犬失人形。 再歷一千五百劫， 罪業滿後乃為人。 雖然復得人身轉， 胎前產後喪殘生。 更有造作淫書賣， 壞人心術罪尤深。 若有翻刻圖財利， 陰府油鍋不順情。 罰在地獄受諸苦， 千磨萬劫難超生。 直待陽間書滅盡， 變蛇變鼠受轉輪。 諸般苦惱俱受盡， 方令鬼國去投生。 臥雪餐風皮慘裂， 岩居穴處獸同群。 天上三光不得見， 昏昏默默度無門。 看此慘報我亦哭， 世人何苦犯姦淫。 我今大發慈悲念， 特說因果度眾生。 眾生若有未曾犯， 刻刻提防要小心。 若是有人曾犯過， 即時改悔莫因循。 速速勉行陰騭事， 免得受苦到來生。']"
15,14,15_可憐啊_deer_fu_ken,"['可憐啊', 'deer', 'fu', 'ken', '不挑他這種閃兵的打', 'dian', '不是陳零九', '不願意保家衛國的男人', '也不會願意保護自己家裡的妻小', '丟臉死了']","['不願意保家衛國的男人，也不會願意保護自己家裡的妻小，而是會去維護自己在外面的小三小四小五…！光看現在高漲的離婚率就知道了！多少男人在外面有了小三小四小五後，前任妻子或女友生的小孩，就丟給前任養！有哪個男人會肩挑起前任生的小孩的養育責任及費用？有是有，但比例很少！這就是現在的男人，比女人弱多了！！現在的男人多的是自私又沒有擔當的弱雞！！', '賈靜雯的閃兵先生修杰凱，我都沒聽過修杰凱有什麼較為突出的作品！倒是他的老婆很會演戲賺錢養家！當然，這時代哪一方賺錢養家不重要！但是這證明了：閃兵修杰凱很弱，閃了兵 依然還是很弱！ 會選擇閃兵的人，通常其素質都很弱！素質強的人，會選擇「挺過去」！', '要不是閃兵事件，我都不知道陳零九是哪位！！ 閃兵的人，真不是男人，而是孬種男，而是舉弱男！！ 這些人，沒有光彩的事件見報，反而是因孬事而見報！！ 我的朋友圈裡，就有人奪得這次的金鐘獎，人在國外的我聽到這消息都替他感到非常非常的高興！人家可是當過兵的！哪像這些閃兵的舉弱孬種男，好事不出 盡出壞事，真丟人！！']"
16,13,16_chen_nine_chang_yun,"['chen', 'nine', 'chang', 'yun', 'riu', '陳零九', 'alan', 'brady', 'aman', 'hua']","['陳零九 Nine Chen 早點服完兵役很難嗎？', '陳零九 Nine Chen 嗨！人渣', '陳零九 Nine Chen 對不起']"
17,13,17_逃兵仔_這樣對嗎_閃兵仔安靜啦_逃兵喔,"['逃兵仔', '這樣對嗎', '閃兵仔安靜啦', '逃兵喔', '躲回家了', '找好久總算找到這邊了', '你逃兵喔', '你好', '逃兵', '']","['逃兵仔 操', '逃兵仔', '逃兵仔']"
18,12,18_天黑請閉眼_天黑請逃兵_09號_中隊長晚安,"['天黑請閉眼', '天黑請逃兵', '09號', '中隊長晚安', '晚安', '逃兵役請睜眼', '昨晚被抓到逃兵的是', '抓到你逃兵', '天亮請睜眼說瞎話', '天黑請當兵']","['可以在軍中玩 天黑請閉眼 站哨請睜眼了', '：天黑請閉眼！ ：中隊長晚安、隊上長官晚安、各位同學晚安，晚安！', '天黑請閉眼']"
19,12,19_484男人啊_逃兵666_當兵666_是ㄐㄧㄢ情呢,"['484男人啊', '逃兵666', '當兵666', '是ㄐㄧㄢ情呢', '希望好朋友們別斷開連結', '究竟五堅情會不會變成', '太讚了吧09', '加油希望五堅情有你', '你也挺6', '什麼鳥事都有你的名字']","['6三小 可悲', '6殺小 什麼鳥事都有你的名字 太讚了吧09', '究竟五堅情會不會變成 是ㄐㄧㄢ情呢 希望好朋友們別斷開連結~~~']"
20,12,20_gpt誰是你_一開始裝有當兵_不是你的話我會在這篇下方道歉喔_人家沒說是你欸先生,"['gpt誰是你', '一開始裝有當兵', '不是你的話我會在這篇下方道歉喔', '人家沒說是你欸先生', '人家說你指名你嗎', '你妹', '但是我先放椅子', '又有跟全國人民道歉', '反正就對不起外加之後會你捧場專輯', '還在節目上說的像真的一樣']","['欸欸 人家說你指名你嗎 要人家道歉什麼啦？ 好好笑喔 有夠劣跡的', '還不知道是不是你 但是我先放椅子 這邊發道歉文 目前看起來真的不是你！ 對我上面有疑問的部分跟您說抱歉！ 祝你兵役問題解決後再創事業高峰  讚', '人家沒說是你欸先生 是自己心虛要跳出來自認？？ 道歉 請問你逃兵 又有跟全國人民道歉？？ 一開始裝有當兵 還在節目上說的像真的一樣 結果…… 超好笑的']"
21,10,21_野生的蝦煮_意投_薄薄仔嘎停_薄薄仔家庭,"['野生的蝦煮', '意投', '薄薄仔嘎停', '薄薄仔家庭', '原味欸火勾', '粗火勾', '吃火勾', '哦賀', '薄薄仔嘎停齁', '甲灰哥']","['啊！薄薄仔家庭 薄薄仔家庭 粗火勾 哦賀～薄薄仔嘎停 甲灰哥 吃火勾～齁 原味欸火勾～薄薄仔嘎停 哦 意投！意投！薄薄仔嘎停齁 野生的蝦煮 野生的蝦煮', '啊！薄薄仔家庭 薄薄仔家庭 粗火勾 哦賀～薄薄仔嘎停 甲灰哥 吃火勾～齁 原味欸火勾～薄薄仔嘎停 哦 意投！意投！薄薄仔嘎停齁 野生的蝦煮 野生的蝦煮', '啊！薄薄仔家庭 薄薄仔家庭 粗火勾 哦賀～薄薄仔嘎停 甲灰哥 吃火勾～齁 原味欸火勾～薄薄仔嘎停 哦 意投！意投！薄薄仔嘎停齁 野生的蝦煮 野生的蝦煮']"
22,10,22_cheng_amy_也很難像你這個假粉一樣_19點就看不到人了,"['cheng', 'amy', '也很難像你這個假粉一樣', '19點就看不到人了', '人家再怎麼刷牙', '可他這樣的做法令人惋惜', '反串假粉amy哥', '假帳號閉嘴吧', '你還沒去當兵嗎', '你快被收了']","['Amy Cheng 你嗎？', 'Amy Cheng 你吃屎了嗎?', 'Amy Cheng Amy Cheng 人家再怎麼刷牙，也很難像你這個假粉一樣，提醒別人刷牙前，請記得自己先去當兵喔Amy哥']"
23,10,23_只要會玩狼人殺就可以當明星喔_只會玩狼人殺你還有什麼技能_你是狼嗎_卡一下希望你不是狼人,"['只要會玩狼人殺就可以當明星喔', '只會玩狼人殺你還有什麼技能', '你是狼嗎', '卡一下希望你不是狼人', '一匹狼零九', '逃兵好棒棒', '狼人殺被殺', '狼人是你', '查殺', '狗雜種']","['厲害了 只會玩狼人殺你還有什麼技能？ 只要會玩狼人殺就可以當明星喔', '九哥 你是狼嗎？我們這邊票家寧沒問題吧？', '天黑請閉眼，狼人殺被殺，逃兵好棒棒，還敢割韭菜，腦粉直護航，小賴比你強。']"
24,9,24_他到私人招待所替朋友慶生_他和穩定交往多年的女友呼呼分手_他還開心地度過了38歲生日_6月,"['他到私人招待所替朋友慶生', '他和穩定交往多年的女友呼呼分手', '他還開心地度過了38歲生日', '6月', '但都被他否認是誤會', '發現虛擬貨幣可能領不出來', '被控涉犯銀行法等罪', '隨後又傳出與吳宗憲的子弟兵miusa及篠崎泫曖昧', '陳零九的人生似乎總是伴隨著風波', '陳零九表示']","['特勤中心、林丞偉／高雄報導】38歲創作歌手陳零九涉嫌閃兵案，昨（27日）出庭認罪，但一溜煙離開法院，不像威廉、陳大天面對媒體致歉。他近來發新單曲試水溫，卻又遭網友「辦案」，莫名成了幫家寧抹黑y的打手，讓他氣得又寫了一首《公關危機》訴心聲。不過18日《壹蘋新聞網》直擊，是非不斷的陳零九回高雄老家避風頭，倒是過得有滋有味，三更半夜和D奶寫真女星啾啾在美麗島捷運站十指緊扣，走了1公里的路去吃消夜，啾啾滿臉潮紅拉衣服搧風降溫，露出屁股蛋見客，甜蜜蜜的兩人吃起甜甜圈，交換喝飲料間接接吻，肢體接觸、嘟嘴索吻調情樣樣來，1小時後再一同搭計程車返回高雄住處。 羨慕吃真好', '就在上個月，他還開心地度過了38歲生日。然而，陳零九的人生似乎總是伴隨著風波。前年，他和穩定交往多年的女友呼呼分手，隨後又傳出與吳宗憲的子弟兵Miusa及篠崎泫曖昧，但都被他否認是誤會。同年，陳零九因代言違法吸金的加密貨幣JPEX，被控涉犯銀行法等罪，所幸最後獲不起訴處分。陳零九表示，當時得知這個消息時感到很震驚，因為自己也有投資JPEX，發現虛擬貨幣可能領不出來，所以趕快去了解狀況。 去年2月，陳零九被爆曾跟涉嫌挖幣吸金的竹聯幫戰堂黑二代一起打德州撲克，捲入聚賭案。6月，他到私人招待所替朋友慶生，同行賓客卻遭警方搜出大麻菸，陳零九事後澄清不認識對方。', '就在上個月，他還開心地度過了38歲生日。然而，陳零九的人生似乎總是伴隨著風波。前年，他和穩定交往多年的女友呼呼分手，隨後又傳出與吳宗憲的子弟兵Miusa及篠崎泫曖昧，但都被他否認是誤會。同年，陳零九因代言違法吸金的加密貨幣JPEX，被控涉犯銀行法等罪，所幸最後獲不起訴處分。陳零九表示，當時得知這個消息時感到很震驚，因為自己也有投資JPEX，發現虛擬貨幣可能領不出來，所以趕快去了解狀況。 去年2月，陳零九被爆曾跟涉嫌挖幣吸金的竹聯幫戰堂黑二代一起打德州撲克，捲入聚賭案。6月，他到私人招待所替朋友慶生，同行賓客卻遭警方搜出大麻菸，陳零九事後澄清不認識對方。']"
25,9,25_張英傑_逃兵欸_閃靈悍將_閃兵仔,"['張英傑', '逃兵欸', '閃靈悍將', '閃兵仔', '超療愈', 'sorry', '沒料娘炮', '丟臉', '逃兵', '']","['逃兵欸', '閃靈悍將', '張英傑 ？']"
26,9,26_y老師_y老師影片有說你嗎_但如果是你我會去罵y老師_不是我嗎,"['y老師', 'y老師影片有說你嗎', '但如果是你我會去罵y老師', '不是我嗎', '來看看是誰', '卡位看看y老師說的是不是你', '如果y老師沒有出來說不是零九', '善良的y老師一定不希望廣大的網友誤會錯人', '因為y', '因為知名藝人這句話根本是說謊']","['能跟老師當面直播說 不是我嗎 想看 老師的表情', '因為y 老師，才知道⋯來看看是誰', 'y老師影片有說你嗎？然後妳女友公然說什麼叫y 快說是誰，法律偵查不公開到底懂不懂法律，還有ㄧ些顧慮。 還有y老師強調是知名藝人，那真的不是你了。']"
27,9,27_奶茶_姐夫250_150_35,"['奶茶', '姐夫250', '150', '35', '現場人山人海', '椅子放這嗎', '椅子放好了', '枕頭50', '有椅子嗎', '拉椅子']","['知名男藝人？我先拖張椅子來', '現場人山人海 有椅子嗎？ 我忘記帶椅子', '置板凳這裡有賣 雞排50 綠/紅/奶茶 35 帳篷 150 枕頭50 男朋友100 姐夫250']"
28,8,28_鄭淨慈_飲水300cc_游宗翰_軍中會讓他好好喝水的,"['鄭淨慈', '飲水300cc', '游宗翰', '軍中會讓他好好喝水的', '進軍中好好喝水', '阿九在外', '別擔心', '沙發爆米花準備好', '張家檸檬紅茶紅酒', '天氣熱多喝白開水']","['鄭淨慈 軍中會讓他好好喝水的', '鄭淨慈 飲水300cc', '鄭淨慈 別擔心 進軍中好好喝水 幹']"
29,8,29_粉絲怎麼都閉嘴了_ㄎㄎ_人氣衝起來_不怪你們,"['粉絲怎麼都閉嘴了', 'ㄎㄎ', '人氣衝起來', '不怪你們', 'upupup', '先把你的臉露出來再說', '從一開始就不覺得這人是什麼好咖', '出來面對好嗎', '可笑', '後面這些粉絲怎麼都沒講話了']","['粉絲怎麼都閉嘴了 粉絲出來講話啊 可笑 怎麼都閉嘴了', '陳憶萍 他已經忘記初衷了 忘記了當初她哭著沒機會時 有多少網友給他機會 結果呢??紅了之後一再的上負面新聞', '楊乃瑜 怎麼哪都有你，都說一樣的，跳針嗎？是要面對什麼，粉絲惹你嗎？先把你的臉露出來再說。']"
30,7,30_32週_24週_4個月是1994年之後_期待今年能有九哥的個人專場演唱會,"['32週', '24週', '4個月是1994年之後', '期待今年能有九哥的個人專場演唱會', '四個月而已', '之前都要一年', '劉安成', '又有新歌聽了', '當不起', '還在節目說謊笑死']","['俗辣 還在節目說謊笑死 24週', '·  又有新歌聽了 32週', '期待今年能有九哥的個人專場演唱會 32週']"
