Topic,Count,Name,Representation,Representative_Docs
9,26,9_祝福一切順利_沒事的_一切平安無事_一切會好的,"['祝福一切順利', '沒事的', '一切平安無事', '一切會好的', '上午看到新聞', '不用太難過', '一切都会好的', '一切都會平安', '別因此影響到你們的感情', '以後螢光幕應該沒你的事了']","['祝福一切順利 加油', '加油，面對它、解決它，一切會好的', '加油, 沒事的 , 一切平安無事 ! 上午看到新聞 , 得知孩子親眼目睹現況而受驚嚇 , 目前首重是先安撫孩子的情緒與心靈 , 願諸佛菩薩保佑你們全家 ~ 平安無事 。 ﹝ 福到你們家 ] ~ 永遠支持你與靜雯.....  讚']"
10,26,10_2波被捉了你怎不主動投案_po_pussy_下戲了啦,"['2波被捉了你怎不主動投案', 'po', 'pussy', '下戲了啦', '不欣賞這樣的人', '不自首搞到被拘提', '不要演了', '丟臉啊', '之前怎麼不去自首', '你不是最大咖的']","['這波你完敗，被刷剛好而已。 我只能說：尬拎北吞落。', '麥給啦，有心認錯怎麼不自首，被抓才裝可憐，下戲了啦，不要演了', '本來是從從容容 游刃有餘 現在是匆匆忙忙 連滾帶爬 睜眼說瞎話 你哽咽什麼啦 你哭什麼哭 沒出息']"
11,23,11_當兵囉_gd都當兵了_乖乖去當兵吧你_乖乖來當兵啦,"['當兵囉', 'gd都當兵了', '乖乖去當兵吧你', '乖乖來當兵啦', '你誰', '先去當兵好嗎', '先自願快進去服兵役囉', '你去國防部說', '去服完兵役', '去補當兵吧']","['好淦，你去國防部說，說你自願進去當兵一次', '杰楷啊 我一直以為你是我心目中的好男人 結果為了區區當兵', '當兵囉 葛格 ～～～']"
12,22,12_不是賺飽飽罰個錢_一個公眾人物就該被大家檢討_公眾人物就要以身作則_公眾人物的言行不單只是受關注而已,"['不是賺飽飽罰個錢', '一個公眾人物就該被大家檢討', '公眾人物就要以身作則', '公眾人物的言行不單只是受關注而已', '不是讓你們做這些狗屁倒灶的事情', '一開始就要選擇坦白', '不然戲演的再好都是垃圾', '之後放下偶包去找個工作朝八晚五', '不要再演了好嗎', '不用裝可憐']","['Edden Lin 所以說智商很重要 公眾人物就要以身作則？ 你們這些咖小 哪來的臉去批評別人 家住海邊 管很寬', '公眾人物的言行不單只是受關注而已，更肩負了社會責任，所以更要做好正面示範，您的形象清新有朝氣，這部分是非常好的，但這逃避兵役的問題確實是非常不好非常惡劣的，第一時間看到被上手銬的畫面， 讓我非常震撼不敢相信... 願您痛定思痛再出發，重新做為社會正面示範的榜樣，加油！', '社會沒有關心你 是單純瞧不起你 看戲而已 真有心你在事發之前就會出來道歉了 不要再演了好嗎? 你真的知道錯了 就把這幾年的收入全部捐給花蓮 然後退出演藝圈 好好在家反省贖罪 之後放下偶包去找個工作朝八晚五 反正你也不是什麼巨星 很容易做到的']"
13,22,13_lin_fan_不懂粉絲要加油什麼_owen,"['lin', 'fan', '不懂粉絲要加油什麼', 'owen', 'seven', 'yao', '不知道在加油什麼啊', '不會嗎', '不跟你講了啦你腦痴', '他不需要向你交帳']","['Fan Lin 關你屁事', 'Fan Lin 笑死', 'Fan Lin 加油！']"
14,21,14_加油啦_修time_加油_,"['加油啦', '修time', '加油', '', '', '', '', '', '', '']","['加油！', '加油啦！', '修time!']"
15,21,15_腦子壞掉的很徹底_月薪三萬的整天心疼月薪三百萬的_還狂喊加油_一堆娘娘腔,"['腦子壞掉的很徹底', '月薪三萬的整天心疼月薪三百萬的', '還狂喊加油', '一堆娘娘腔', '95還98', '一堆人在瞎雞巴加啥洨油啦', '做了壞榜樣就是該被唾棄', '做公益', '到處都在上演這樣的情景', '很有趣']","['放心，很多鄉愿的粉絲會喊「加油」，然後拿一堆其他社會案例來說「逃兵跟這些比也沒什麼」，對就是對、錯就是錯，這麼簡單卻一堆垃圾搞不清，很有趣。', '月薪三萬的整天心疼月薪三百萬的，還狂喊加油，腦子壞掉的很徹底！', '陳沂 月薪三萬的整天心疼月薪三百萬的，還狂喊加油，腦子壞掉的很徹底！']"
16,19,16_pin_chen_yu_ayden,"['pin', 'chen', 'yu', 'ayden', 'haha', 'ㄧ碼歸一碼', '不針對a回答', '你都吃那麼老了別那麼腦粉好嗎', '你肛門痔瘡跟尿失禁一樣嗎', '你好厲害喔']","['Yu Pin Chen 這個說法很像某黨的主席，不針對A回答，扯一堆BCD.....', 'Yu Pin Chen 真的', 'Yu Pin Chen +1']"
17,19,17_tefal_的产品好用我给两个赞_了不起_負責,"['tefal', '的产品好用我给两个赞', '了不起', '負責', '你好棒噢', '任誰看到', 'pretty', 'fa', '書煒也是', '演的真好']","['了不起，負責', 'Tefal 的产品好用我给两个赞', 'Tefal 的产品好用我给两个赞']"
18,19,18_不如不要發_不知道提早出來嗎_主動承認錯誤還在那拍一堆youtube_之前第一波的時候,"['不如不要發', '不知道提早出來嗎', '主動承認錯誤還在那拍一堆youtube', '之前第一波的時候', '也沒看你出來面對啊', '事情就不了了之不嗎', '人設這麼好', '但第一波跟第二波曝光後', '你找的人就是第一波的主嫌', '你是真的有心']","['在第一波時，如果出來坦承面對，那還說的過去，第二波還在觀望，第三波抓到了才道歉，實在不ok，逃避兵役就不對了，還觀望才更不應該。', '你找的人就是第一波的主嫌，為什麼不自首呢，心態是什麼？人設這麼好，卻幹犯法的事？第一波出現後，自首認錯容忍度比較高，第二波出現、第三波被抓才認，叫認錯喔，我是不太相信另一半不知情啦  讚', '明知道 自己是公眾人物 做錯事情 不知道提早出來嗎？ 還要等到第一波 第二波 第三波 萬一沒查到你呢？ 事情就不了了之不嗎？ 你的心態就是得過且過 沒抓到還好 抓到了 出來說些屁話 有用？ 嘖嘖嘖']"
19,18,19_pin_yu_chen_不想要承擔,"['pin', 'yu', 'chen', '不想要承擔', '9年國民教育也可以不用去上', 'max', '一樣是犯罪', '三十幾歲犯的罪還年輕喔', '之前抓平民的逃兵就沒什麼版面阿', '不要這麼無知好嘛']","['Yu Pin Chen 這是一個有組織的犯案，收錢造假詐騙國家，這些付錢委託的藝人同等可惡，逃避兵役本來就是很嚴重的事情，一堆人在那邊同情，加油三小，這世道已經覺得逃兵合情合理了嗎？', 'Yu Pin Chen 台北虐童案、台中狼師案 共同點：地方政府第一時間都隱匿甚至引發包庇爭議，媒體也輕輕放過，還好人民持續關注', 'Yu Pin Chen 這是能相比的嗎？如果在別的國家，他還能像現在這樣沒事嗎？早就被抓去關了，連演藝工作都直接宣布byebye 。 你才是搞錯重點吧。怎麼會拿這個事件去比重大案件？不要這麼無知好嘛。 按照你這個邏輯，9年國民教育也可以不用去上，健保也可以不要用，所以任何資源你直接放棄，因為你連基本國民義務應盡的責任都不願意，卻只想要享受，不想要承擔，什麼鬼邏輯？']"
20,18,20_不過能為以前犯下的錯承認並接受懲罰_世上沒有人是完美的_並勇於承擔後果_人生每個階段的想法都不同,"['不過能為以前犯下的錯承認並接受懲罰', '世上沒有人是完美的', '並勇於承擔後果', '人生每個階段的想法都不同', '任何人都會', '但你選擇認錯道歉', '但真心懺悔也會是你這輩子的一部分', '但若若真心覺得抱歉的話應該誠實的交待清楚而不是避重就輕選擇性忘記重要的事', '但非要拘提到案再來承認非常可恥', '你是我們這些都會犯錯的人的榜樣']","['為自己的偶像加油很正常啊！誰沒犯過錯？ 至少人家願意出來道歉也是需要勇氣的 比較不可原諒的是殺人.性侵犯.詐騙.虐童的才對', '沒事的 誰不會犯錯？任何人都會！只要勇敢面對自己的錯誤 面對恐懼 最後好好的擁抱自己 體驗自己的人生 所以沒有什麼好道歉的～加油囉  讚', '能夠面對錯誤而願意道歉的人，在社會裡已經很少了，很欣賞你哦！做錯事後可以有很多選擇，但你選擇認錯道歉，並勇於承擔後果；世上沒有人是完美的，更沒有人不會犯錯，你是我們這些都會犯錯的人的榜樣，欣賞你，加油！']"
21,18,21_駱榮宸_笑死_一堆腦粉對你喊加油_一堆在加油真的好好笑,"['駱榮宸', '笑死', '一堆腦粉對你喊加油', '一堆在加油真的好好笑', '好幽默名字唸倒反', '好好笑的社會', '勇於認錯面對', '是你自己說的', '罵他應該笑他活該不然你想怎樣', '被抓到出來靠杯講一下官方宣言好像']","['沒抓到就沒事.被抓到出來靠杯講一下官方宣言好像…也沒事 好好笑的社會', 'Stan Ḻiao “笑死”是你自己說的.現在死了是用火化的.', '駱榮宸 一堆在加油真的好好笑，犯法還可以加油']"
22,18,22_kang_ju_fenix_加三小油,"['kang', 'ju', 'fenix', '加三小油', '繼續逃兵嗎', 'ming', 'yves', '一堆人相信', '以上三人皆為超高知名度中國台北明星', '你只出一張嘴']","['Ju Kang 這麼實在', 'Ju Kang 加油 快進去關', 'Ju Kang 加油，下次不要被抓了 ？']"
23,17,23_一定堅持要去當替代役_但是原本應該是12個月役期_實際上是違法買通兵役資料的罪人_你違法的手段跟你的陽光善良形象不符,"['一定堅持要去當替代役', '但是原本應該是12個月役期', '實際上是違法買通兵役資料的罪人', '你違法的手段跟你的陽光善良形象不符', '修杰楷包裝暖男善良人設', '修杰楷你到底有多脆弱才連當陸軍都怕', '真是太偽善了', '被你騙那麼久', '還是當了5個月替代役', '雖然你花了15萬元仍然買通失敗']","['製造假病例賺取免役或減役資格，就跟詐騙集團沒兩樣，欺騙別人獲取自己最大利益，別人乖乖當兵，就像乖乖賺錢一樣，都傻子，現在東窗事發，對那些乖乖去當兵的普通人，當然有相對剝奪感，被鞭也不意外。 以這些藝人當初的服役制度，應該介於一年上下，逃避兵役的役期，在外賺取的收入，扣除買通假病例的酬庸和現在的交保金額，應該還有找，聰明。 當初面對兵役時我爸癌症末期，是有資格申請替代役，但因為還要申請、排隊、審核、分發，不想拖太久，毅然決然離家去正常服役一年，還好我爸有等我退伍後一年才過世，每個人都有自己的苦衷，但欺騙法律制度，觸法犯法就要有心理準備被制裁與批判。  讚', '修杰楷包裝暖男善良人設，實際上是違法買通兵役資料的罪人，真是太偽善了，被你騙那麼久！沒想到私底下那麼骯髒！ 新聞說，雖然你花了15萬元仍然買通失敗，還是當了5個月替代役，但是原本應該是12個月役期。 你違法的手段跟你的陽光善良形象不符，讓人覺得很噁心！ 修杰楷你到底有多脆弱才連當陸軍都怕，一定堅持要去當替代役？', '修杰楷包裝暖男善良人設，實際上是違法買通兵役資料的罪人，真是太偽善了，被你騙那麼久！沒想到私底下那麼骯髒！ 新聞說，雖然你花了15萬元仍然買通失敗，還是當了5個月替代役，但是原本應該是12個月役期。 你違法的手段跟你的陽光善良形象不符，你不羞恥嗎？賈靜雯也被你騙了嗎？ 修杰楷你到底有多脆弱才連當陸軍都怕，一定堅持要去當替代役？']"
24,17,24_不會被關的_不痛不癢_但現在犯的罪也應該受到法律制裁_像我們這種當好當滿三不五時還要被教召感覺跟笨蛋一樣,"['不會被關的', '不痛不癢', '但現在犯的罪也應該受到法律制裁', '像我們這種當好當滿三不五時還要被教召感覺跟笨蛋一樣', '公然侮辱人者', '公然侮辱罪規定於刑法第309條', '其實最後的結果應該都是罰款而已', '再去當就好', '再多付一筆的意思', '到時候繳罰金就好啦']","['有點假啦⋯罰罰錢就沒事了，不痛不癢', '應該最後也只是罰罰錢了事，真爽。像我們這種當好當滿三不五時還要被教召感覺跟笨蛋一樣', '林貴玲 公然侮辱罪規定於刑法第309條。公然侮辱人者，處拘役或九千元以下罰金。']"
25,16,25_人非聖賢_面對就好_人非聖賢孰能無過_人生就是這樣,"['人非聖賢', '面對就好', '人非聖賢孰能無過', '人生就是這樣', '丟臉死了', '人都是自私的', '不用在意那些嗜酸成性的正義魔人啦', '不要拉大家下水', '一堆沒有做過錯事的聖人', '非法事情不要做']","['願你們都可以從輕發落 大家還是支持你的 我們都不是聖人 總會做錯事 你還是我心目中很棒的人！', 'Smile Xenia 不要拉大家下水，我們都不是聖人總會做錯事，但我們不會「違法」，怎麼可以把違法行為說的如此雲淡風輕。', '其實很單純，人在江湖飄誰能不挨刀？因果關係，面對就好，然後選擇正確的道路回應，看看王世堅？被抓包兩次出軌現在還爆紅？人生就是這樣，去面對。']"
26,16,26_沒事的_我覺得沒問題啊_我們不介意_不用有歉意,"['沒事的', '我覺得沒問題啊', '我們不介意', '不用有歉意', '因為根本沒有錯', '曾經', '沒錯啊', '已經有服過替代役了', '沒事沒事的', '沒事的啦']","['沒事的', '沒事的', '沒事的～']"
27,16,27_不然你要怎樣_不然就是去關一關_不知廉恥的傢伙_不要再演,"['不然你要怎樣', '不然就是去關一關', '不知廉恥的傢伙', '不要再演', '也是逃的逃', '以前金門', '何必要逃兵呢', '再誅他九族', '剛好抓你們來擋光電', '好手好腳然後逃兵']","['不然你要怎樣？槍斃他？再誅他九族？', '剛好抓你們來擋光電、潛艦 相信官員的子孫 也是逃的逃', '還再演！不知廉恥的傢伙！趕快回去補兵役！不然就是去關一關！不要再演！噁心！']"
28,16,28_6萬_一堆喊加油的到底是在加什麼油看不懂_不想少賺那些錢_不懂你們已經比普通人有更多資源跟財富,"['6萬', '一堆喊加油的到底是在加什麼油看不懂', '不想少賺那些錢', '不懂你們已經比普通人有更多資源跟財富', '不要對你的決定後悔', '不要自欺欺人了', '不過確實搞不懂有什麼好加油的', '人家是有錢在行善', '人家逃兵還能賺一堆錢', '以他這個梯次入伍的話']","['當兵到底是會少塊肉還是因為正值高光時刻，不想少賺那些錢 都是男人 差別也只有公眾人物跟活老百姓 實在還是不解逃兵役的是在逃哪一齣的 人家是有錢在行善 藝人是有錢在作怪 一堆喊加油的到底是在加什麼油看不懂', '林佳玉 要是有錢 我也花錢造假 去裡面浪費時間 又學不到什麼 然後一個月領幾千元 志願役一個月5-6萬 在那邊過爽爽', '我個人是支持逃兵啦！！ 不要對你的決定後悔 你的選擇後結果是好的 我當過兵後 才發現浪費一年光陰 多一年社會經驗對人生更寶貴 替國家做事一年也沒算勞保年資 裡面還一堆白癡 黃金歲月 去裡面葬送前途而已 我多一年時間至少多賺80萬以上 酸民只會說屁話而已']"
29,15,29_我也不想當兵_不過_也或許當兩年三年會很恨吧_也有可能是我當兵真的有獲得什麼吧,"['我也不想當兵', '不過', '也或許當兩年三年會很恨吧', '也有可能是我當兵真的有獲得什麼吧', '他們出來什麼不算什麼', '但我希望無論是內政部還是國防部', '但我感激當兵的每位同袍跟長官們', '但我跟你不同的是', '但沒本事閃不了', '中斷了我繼續最新技術的進步']","['嗯嗯小錯，又不是做詐騙，做殺人放火，，去當兵，大部分也前半年比較忙，，等部隊，就掃地站衛兵，聽課，，我有錢也想逃兵，，那時我也不想當兵，，你說有什麼回憶嗎？，，就是被一些士官，連長罵，，他們出來什麼不算什麼，，在部隊就在那裝老大，沒事', '我自己是陸軍退伍，但看到這些藝人閃兵其實我一點都不恨，雖然這是應盡義務啦，可能是自己役期也不算長吧，當一年多但有減免扣一扣也大概一年吧，也有可能是我當兵真的有獲得什麼吧，我退伍15年了，到現在當兵的排長，排副，連上長官我都幾乎還記得，甚至那些對我很好的同梯、學長們，班長們，我都很感謝他們，對了，我連隊上有一半是女兵喔，我叫他們也都是班長、學姊的叫，我當兵最感動的時候是幫連上拿到演講比賽冠軍到手榮譽假，我永遠記得輔導長多麼激動握我的手，可能對他升職有幫助吧 ，那段過程真的很難忘，因為我一上台就唱軍歌當爆點，我想那些志願役跟長官們應該都嚇傻了 ，當然還有很多，或許就是因為我有很多難以忘懷的回憶，我只對那些閃兵的人感到可惜而已，但要恨他們嗎？！我覺得還好耶。也或許當兩年三年會很恨吧…個人淺見，但我感激當兵的每位同袍跟長官們', '其實我以前也跟你一樣，是替代役的一員。只不過我比較辛苦，我還是保五總隊的機動警力，很辛苦的，還是當兩年，熬過去了。我還經歷過抗爭的支援，確實辛苦。我甚至還被同袍給霸凌過，我也是熬過來了。退伍後，我就直接衝到網咖先玩遊戲後再搭乘火車回家，就把軍中的一切忘掉。不過，即使有一段不願提起的回憶，我還是盡了義務。但我跟你不同的是，我是透過程序才能當替代役，我當時並沒有用任何疾病的方式退役 我不是藝人，所以我跟你不同。不過，軍中的一些問題，確實需要改革。儘管我是替代役退伍，但我希望無論是內政部還是國防部，都最好重視「霸凌」這個議題。時聞軍中有黑暗的一面，這是不是也跟許多人畏懼當兵有關呢？ 順帶一提，我現在是童子軍團長了']"
