comment_id,用戶名稱,留言內容,留言時間
74,林冠霖,為什麼這篇貼文 不是用Y? 開頭,5週
75,郭曉薇,丟臉死了,5週
76,頭號粉絲,林緯宸,郭曉薇
77,Stephy Shen,加油,5週
78,Gin Liou,你們團不要太自以為了喔,很難看
79,MingHui Wen,逃兵，還一堆加油打氣，無奈啊,5週
80,吳憲宏,MingHui Wen,人家要加油打氣也是他們的事
81,賀慶庭,如果金鐘頒獎那天站在台上說 我逃兵 我等等去自首 相信大家一定會原諒你,5週
82,鄭仕鴻,你是誰？不重要,5週
83,頭號粉絲,林緯宸,鄭仕鴻
84,邱鵬瑞,年輕不懂事？,不愛惜羽毛
85,許若雯,真的失望 喜歡棒棒堂好多年了,QQ
86,林亦達,演藝圈真的不缺你一個,何不彌補錯誤簽下志願役咧
87,黃薇恩,來吧！哪裡怕（怕當兵）,5週
88,Jung Kao Chang,沒事的,5週
89,Chen Sakura,加油~,祝汙點藝人早日退出演藝圈、退出大眾視野
90,Calvin Li,看看你不安的搓手手,沒想到這麼快吧
91,陳小瑋,來吧繼續逃喔,5週
92,頭號粉絲,林緯宸,陳小瑋
93,龔怡安,加油～,5週
94,頭號粉絲,范欣怡,加油
95,江偲瑜,5週,讚
96,梁凱,我相信六棒團其他成員也有閃兵行為,希望警調繼續查緝!
97,Bryan Ebokc,假惺惺 真噁心 每個都等被抓到再來假道歉 真能演,5週
98,徐弘鵬,看到你被拘提我嚇到了,有句話說“不拘小杰”不是嗎
99,Gundam Lee,你可以的,5週
100,巫嘉樺,還好不是殺人放火性侵犯,沒有戀童癖
101,Hui Shan Ang,有承認錯誤就好 我們等你！小杰加油！,5週
102,Chen Sakura,Hui Shan Ang,犯刑法躲了十幾年，被檢舉抓到後才承認真的很勇敢！
103,Jen Yang,小傑沒關係，讓子彈飛一會,還有四個別著急
104,梁凱,Jen Yang,希望其他四個以併抓起來
105,Kuan Chih Chen,出來道歉的版本都差不多,5週
106,汪芷婕,勇敢承認自己的錯誤,5週
107,Chen Sakura,Janice Wang,犯刑法躲了十幾年，被檢舉抓到後才承認真的很勇敢！
108,Aaron Yeh,逃兵還一堆人加油，難怪台灣藝人逃好逃滿,5週
109,頭號粉絲,黃麗芳,ㄧ切都會好起來的～
110,Chen Sakura,黃麗芳,犯刑法躲了十幾年，被檢舉抓到後才承認真的很勇敢！
111,洪暐哲,小杰你肯認錯 我相信你一定可以度過難關 加油,5週
112,Chen Sakura,洪暐哲,犯刑法躲了十幾年，被檢舉抓到後才承認真的很勇敢！
113,Jin Hao Tay,加油啊。。,5週
114,頭號粉絲,楊雯雯,5週
115,Hsinchung Fang,王大陸翻車時，就應該出來坦白，現在被約談，才在哪裡道歉，來不及了，未來去跑外送吧,5週
116,Elaine Hua,無油可加,5週
117,蘇姬,好,5週
118,Daphne Hong,小杰，加油,5週
119,陳庭寬,來吧哪裡逃,5週
120,蘇文文,廖連,5週
121,王佳偉,怎麼有人幫罪犯講話啦 哈哈哈,5週
122,Ankiel Chen,被爆出來才道歉,別裝囉
123,Kevin Ku,公版道歉文,5週
124,鄭凱陽,嗯嗯退出演藝圈！,5週
125,頭號粉絲,林緯宸,鄭凱陽
126,楊帥儀,三個字 有夠了然,5週
127,Winston Fong,喔，是喔,5週
128,呂玟廷,可憐,5週
129,頭號粉絲,林緯宸,呂玟廷
130,Tommy Lee,當初還取笑威廉 綠島被抓好應景! 明明知道自己也一樣還敢取笑他人 現在說道歉我看也是表面功夫啦!,話說現在是你們最紅的時候了! 就算不知道你們的作品 也知道你們的事蹟了!
131,Sheng-ya Hsu,請問王子也是血壓異常嗎？,5週
132,劉宇哲,逃兵就是可恥的事情 還被上烤 以後你的家人 多了你這一位被上銬的兒子 丟不丟臉啊,5週
133,頭號粉絲,張麻糬,加油
134,潘云熊,大家怎麼都在罵藝人？,怎麼沒想過這演藝圈有多現實
135,YI Yuta,潘云熊,小傑基本上在演藝圈可以算是路人了 大概就是F咖等級的 在路邊賣雞蛋糕你都認不出來他誰
136,黃冠誠,潘云熊,看看四大天王和四小天王的名氣，再看看這堆閃兵的，全閃兵團加起來還不如8人其中一個人有名
137,Chen Sakura,潘云熊,真正有能力的人就還能再靠自己發光，這種人也多得是，況且世上不只演藝圈一條路能活。如果只有這麼膚淺的理由，那我只能說是無能逃避、能力不足，被淘汰應該的，而且犯法也可見人品和誠信就這種程度了
138,陳重佑,潘云熊,小傑一直都不紅哦
139,劉熬熬,加油 ！,5週
140,Waiyin Chiu,加油，一定會沒事的,5週
141,Chen Sakura,Waiyin Chiu,犯刑法躲了十幾年，被檢舉抓到後才承認真的很勇敢！
142,Vivi Wang,小杰加油,5週
143,張騫,不紅又不去當我真的滿頭問號,5週
144,陳淑娟,小杰，知錯能改，年輕時誰沒犯錯，永遠愛你,5週
145,陳之欣,陳淑娟,我還真的沒犯錯欸
146,Chen Sakura,陳淑娟,大嬸，意思是你年輕時也犯法過？
147,家慧,加油～,5週
148,很囂張,不是在tv上說：是因家族遺傳性，才不能當兵，現在變30萬喔,說謊成性耶
149,Leo Yueh,喊加油到底有什麼問題？,沒有軍隊跟軍人保護人民，哪有你們在留言區在喊加油的份？
150,頭號粉絲,林緯宸,Leo Yueh
151,弘奇,準備好被封殺了嗎，道歉有用那逃兵幹嘛？,5週
152,Id Iot,沒抓到：嘿嘿,抓到了：對不起，勇於承擔錯誤
153,Lin Jhu,其他人有買嗎？要不要叫他們自首,5週
154,頭號粉絲,王瑤,沒事的，有錯就承認，很棒
155,Chen Sakura,王瑤,犯刑法躲了十幾年，被檢舉抓到後才承認真的很勇敢！
156,周麗美,每個台詞都一樣年輕時不懂事做了錯誤的決定,蛤蛤蛤
157,Ally Huang,周麗美,公版大家一起用，介紹人也一起想不起來
158,Yen Yu Yu,周麗美,官方說法
159,洪國晉,還有等人報，你才要坦承。,是突然想到做錯事喔
160,洪國晉,可憐，建議退出演藝圈,5週
161,李小展,不用理會酸民的話。,5週
162,呂政陽,阿你不是很會揶揄威廉！？,很應景？！綠島？
163,全都要,你跟前陣子被逮的搞笑咖們都一樣 知名度低到比乾旱期的水庫水位還低 要知道你是誰還要看你出包的新聞 逃兵有讓你成為A咖嗎 可憐哪 更可憐的是一堆人留言加油按讚 難怪這種咖小一大串 根本不當一回事 新聞風頭過了照常出來撈錢 慘,5週
164,Mike Chuang,沒事 退出演藝圈就好,5週
165,頭號粉絲,林緯宸,M
166,Sports life,所以阿緯說的合情合理是….？,5週
167,郭子豪,Sports life,"合情合理後面通常接合法,阿緯又沒說"
168,梁凱,Sports life,下一個換阿緯 哈
169,顏顏顏,丟臉,5週
170,汪小苗,允杰哥加油,5週
171,萌萌,用於面對錯誤不遲 加油,5週
172,Chen Sakura,萌萌,犯刑法躲了十幾年，被檢舉抓到後才承認真的很勇敢！
173,Faye Sing Sue,5週,讚
174,Joe Joy,都知道逃兵了，還好意思上台拿國家的獎，重點還有獎金…根本詐騙,5週
175,Shren Shren Lu,退出演藝圈,5週
176,頭號粉絲,林緯宸,Shren Shren Lu
177,詹益官,怎麼每個人的道歉聲明都差不多？沒被抓到算賺到，被抓到才承認，果然是一般的人性！,5週
178,Chen Sakura,詹益官,被抓到才承認，還會被誇獎勇於承認好棒喔
179,王昕柔,詹益官,嗯，跟你一樣，也是一般人
180,頭號粉絲,Tsai Jing Jing,小杰，拍拍，勇於面對錯誤！Ok的！期待你們再回來
181,Chen Sakura,Tsai Jing Jing,犯刑法躲了十幾年，被檢舉抓到後才承認真的很勇敢！
182,Qiqi Joan,加油,5週
183,AL Lyc,無恥,5週
184,吳宗錡,三小前幾天不是還裝傻裝沒事,阿被抓到才發這事後文
185,Benny Leng,屁話一堆，有悔意早就出來自首了,5週
186,頭號粉絲,林緯宸,Benny Leng
187,蔡承修,逃兵仔,5週
188,頭號粉絲,Vicky Tan,我会永远喜欢棒棒堂六棒一辈子
189,Chen Sakura,Vicky Tan,犯刑法躲了十幾年，被檢舉抓到後才承認真的很勇敢！
190,頭號粉絲,Vicky Tan,没有事
191,賴苓慧,不可原諒,5週
192,雷育銘,但新聞說你造假30萬欸，說是思慮不周不對吧，就是一個想靠金錢逃避當兵的投機份子，現在被抓到才想要以年輕不懂事來道歉是不是不妥,5週
193,Chen Sakura,雷育銘,這邊一堆阿姨可能覺得39歲以前都是單純可憐的年輕小朋友吧呵呵
194,梁凱,雷育銘,對阿 造假三十萬 甚麼叫思慮不周 哈哈超好笑
195,雷育銘,https://www.facebook.com/share/1AZHN4gid2/?mibextid=wwXIfr,5週
196,黃彥霖,臉書是聖母,脆是真實的
197,桂林罵,沒事的啦，你們阿緯說閃兵合情合理一定沒事的放心,5週
198,鄭小陽,加油，期待你的好作品。別理酸民那些見不得別人好的心態，把他們當作是拖住你成長的墊腳石，跨上去後上面的風景皆在你眼裡。,5週
199,Chen Sakura,鄭小陽,要逃兵犯法是他自己的決定，被抓是理所當然合情合理
200,張小批,大家都複製貼上啊 這個還多一個Y啊,5週
201,博隆兒,怎麼每個都講一樣的話,5週
202,黃祥龍,加油,5週
203,曾翊維,Albee Chang,安排
204,Jackal Tseng,直到被抓才肯道歉認錯？之前在幹嘛？實在太可恥，官方的道歉更讓人作噁,5週
205,Pa Ge,沒事啦⋯⋯⋯就都逃兵團,5週
206,Frankie Ai,非常心疼阿緯,你有心疼你的兄弟嗎？
207,湛衫衫,甘巴爹,同學
208,Jiaxiang Yan,加油 繼續努力,5週
209,Chen Sakura,Jiaxiang Yan,犯刑法躲了十幾年，被檢舉抓到後才承認真的很勇敢！
210,黃海,張雅涵,Y?
211,林子翔,杰太讓我失望了,5週
212,Ch Lss,少惡心了啦,第一波不出來承認
213,吳嘉雄,去補當完 出來還是一條好漢 沒事的哥,5週
214,陳尼克,吳嘉雄,這個答案我最喜歡
215,飛林育仲,勇敢認錯！！,5週
216,Chen Sakura,飛林育仲,犯刑法躲了十幾年，被檢舉抓到後才承認真的很勇敢！
217,楊佳樺,請問樓上逃兵是在加油什麼,5週
218,麥胖戴蒙,楊佳樺,真的 加個屁油 真的是鬼島
219,聖哲,楊佳樺,逃兵不夠要逃亡？
220,林欣諭,不要箱信他們的話,5週
221,頭號粉絲,Hanwen Aliperio Tien,就跟威廉哥一樣的情況，一定會沒事，就等你們棒棒堂回來吧！
222,Jubbei Samuro,Hanwen Aliperio Tien,回來幹嘛? 組一個沒懶趴閃兵團嗎?
223,戴彩琴,抱歉，我真的不認識棒棒堂，，，但是逃兵真的不優，，林志穎那麼紅的時候都去當兵了，，，是男神，，,5週
224,Calvin Li,道歉是為了演藝事業,當兵都能逃了還能奢望什麼
225,卓延,金鐘獎 Golden Bell Awards,應該要撤銷獎項
226,江詩詩,知錯能改就好！不是殺人放火強姦一切都可改,5週
227,趙昌昱,阿娘為 看到底下一堆喊加油的真的了然,ㄏ
228,Ifeng Chen,趙昌昱,對於迷妹來說:長得帥 管你什麼犯都幫你加油，長的醜 光呼吸都是錯
229,楊翰龍,趙昌昱,真的
230,Leo Yueh,趙昌昱,我們的盡義務的時間跟青春比較賤啦，打仗先派這群閃兵仔上，我們來後面喊加油
231,陳威達,有罪的都要加油哦,5週
232,伍支棋,加油,5週
233,林湘婷,加油,5週
234,Rui Rui,加油！ 等棒棒堂回来！,5週
235,Chen Sakura,Rui Rui,犯刑法躲了十幾年，被檢舉抓到後才承認真的很勇敢！
236,Kuan Chia-i,你的團員一個一個也正在準備了,5週
237,李楝安,加油，,5週
238,頭號粉絲,林緯宸,身為棒棒堂忠實粉絲，還是希望能夠去把兵當完再來享受自己的生活會比較好，不然一直都抓也不好受的，小杰哥你受苦了，還是永遠為你加油打氣的！
239,頭號粉絲,林緯宸,真他媽的有夠爽啊！
240,頭號粉絲,林緯宸,不要這裡靠邀啊，有種衝著我來，跟逃兵沒有任何關係啊！
241,Chen Sakura,林緯宸,逃兵逃了這麼多年能受什麼苦？享福享多了才對吧
242,Jeffrey C. Wu,別擔心，那個偷拍未成年的怪癖都沒事了，還有說有笑,5週
243,頭號粉絲,許朝雄,加油
244,陳小澄,加油,5週
245,Alex Yao,加油！,5週
246,曹琬婷,我永遠的愛豆 發生任何事情,我們這些粉絲都會一直在的
247,Chen Sakura,曹琬婷,犯刑法躲了十幾年，被檢舉抓到後才承認真的很勇敢！
248,李賓四,沒問題的喔,5週
249,黃彥鈞,加油,5週
250,謝宛茹,加油,5週
251,Abow Chu,加油,5週
252,頭號粉絲,黃婕瑜,加油～ 沒事的～
253,廖弘遠,Y？這是什麼意思啊,5週
254,頭號粉絲,戴家榮,廖弘遠
255,Chang Wei,廖弘遠,5週
256,楊雅雅,廖弘遠,為什麼？懷疑自己吧
257,Nicky Wu,去補當兵好好面對，一切順利,5週
258,Chen Sakura,Nicky Wu,犯刑法躲了十幾年，被檢舉抓到後才承認真的很勇敢！
259,黃淑芬,加油加油,5週
260,頭號粉絲,比爾賈,·
261,Saa Chuu,加油,5週
262,蔡雅如,沒事～,5週
263,Jun Guo Gong,蔡雅如,出大事了
264,Im'Ivory Ooi,加油！,5週
265,頭號粉絲,陳敬茵,加油！
266,宋曉涵,小杰加油 我會一直都在的￼,5週
267,施詒馨,加油,5週
268,謝榮能,馬拉松跑這麼快還閃兵？,5週
269,Jen Yang,謝榮能,閃比跑得還快
270,張倛端,謝榮能,你们当兵干嘛？和中国对打吗？打得过？
271,曹琬婷,謝榮能,請回覆一些正面的東西好嗎
272,郭曉薇,林緯宸,又干你屁事，你媽沒給你錢讀書嗎？國字都不懂
273,陳重佑,潘云熊,哈哈
274,潘云熊,陳重佑,你太壞了啦 他至少團體有紅過，而且也有去各校演唱過，在台灣算不錯的成績了
275,Waiyin Chiu,Chen Sakura,對啊，同意
276,Chen Sakura,陳淑娟,乖，孫女有想通就好
277,陳淑娟,Chen Sakura,阿嬤，你說的真對！
278,Chen Sakura,陳淑娟,阿姨你好兇我好怕
279,陳淑娟,Chen Sakura,關你屁事
280,頭號粉絲,王瑤,Chen Sakura
281,Chen Sakura,王瑤,那要不要檢舉、要不要說也是我的事呦
282,頭號粉絲,王瑤,Chen Sakura
283,Chen Sakura,王瑤,然後你再去跟他們說「沒事的，有錯就承認，很棒
284,頭號粉絲,王瑤,Chen Sakura
285,Mike Chuang,哇,5週
286,Benny Leng,林緯宸,小鬼皮在癢喔
287,鄭小陽,Chen Sakura,一個自卑感作祟家庭找不到溫暖，只有當酸民找到滿足感的可憐蟲，有這樣的思維真是悲哀啊！
288,飛林育仲,Chen Sakura,哈哈 你是什麼水準要評價別人水準 笑死！
289,Chen Sakura,飛林育仲,哇，你說話真有文化，完美了展現你們的粉絲水準有多好
290,飛林育仲,Chen Sakura,不酸你家會死人嗎？
291,頭號粉絲,Hanwen Aliperio Tien,Chen Sakura
292,Chen Sakura,Hanwen Aliperio Tien,機會？十幾年來都不曾主動承認錯誤，還要等到被檢舉被抓。已經給了十幾年這麼長的時間，這個機會還不夠大嗎？
293,頭號粉絲,Hanwen Aliperio Tien,m
294,Leo Yueh,王昕柔,第一個送你上路
295,王昕柔,Leo Yueh,有自知之明，挺好
296,趙昌昱,Leo Yueh,確實捏 這些加油聲好像把我們趴在雨天泥濘地過鐵絲網的當白癡ㄟ
297,頭號粉絲,林緯宸,Chen Sakura
298,頭號粉絲,林緯宸,Chen Sakura
299,頭號粉絲,林緯宸,Chen Sakura
300,頭號粉絲,林緯宸,Chen Sakura
301,Chen Sakura,林緯宸,超級好笑你到底在破防什麼
302,頭號粉絲,林緯宸,Chen Sakura
