comment_id,用戶名稱,留言內容,留言時間
43,貝爾,我們老實當兵的是白癡嗎！！！！,就你最聰明，不用當兵！
44,金晨熙,真的廢物,5週
45,RS Chen,逃兵仔最無恥,5週
46,范無救,你國民老公為何要逃兵誰教你的,5週
47,Yan Yan,恭喜老闆賀喜老闆，喜獲牢飯一碗～,5週
48,嚴閸,九條好漢在一班，九條好漢在一班,5週
49,Liang Ting,Omg,5週
50,李湘霆,偽君子,5週
51,吳小虎,很多醫生不也是沒當兵嗎？他們怎麼不必上手銬？這個事件很嚴重嗎？,6週
52,小婷暗黑破壞神重製板（d2r專家級）專業代練,杰楷我對你很失望，你主動申請退出energy吧不要拖累團隊了。,6週
53,Tsung Ting,你是那麼完美愛家的男人，結果也做這種事逃避,6週
54,Yao Yao,真帥,6週
55,曹松雄,你一開口就說不要買都高檔頂級的車但是（S_開頭的公路車）現主時不是人人能買得起的大哥⋯我是建議騎鋁車+上把雙腿+體力起來才是王道⋯,13週
56,Ming Nino Chen,哈哈 閃兵仔,6週
57,Kyle Chen,賈靜雯一定很難過,演藝事業應該全毀了吧
58,Rita She,我記得他不是有當兵嗎？還是記錯,6週
59,林琯琥,怎麼當兵才爽，應該出個教學,ＰＲＯ等級的大師
60,廖敏敏,痞子英雄2：黎明再起之「黑鷹」特種部隊軍人黃世楷,6週
61,王家豪,廢物 當個兵還要閃 快退出演藝圈 不要再出來騙錢了 改行加入詐騙集團比較適合你,6週
62,鄭力仁,不錯喔，用工作拖延入伍到變成只需要當替代役，還有老婆小孩可以當家因替代役，這樣當每天可以回家還不夠爽還要再讓老婆懷孕直接提前退役，結果還是意圖非法免役齁,6週
63,男子漢,丟臉喔~,6週
64,Yuiko Chang,支持代言廠商求償,6週
65,張正琪,·,追蹤
66,謝優娜,本來應該從從容容游刃有餘當完兵,現在卻是匆匆忙忙連滾帶爬被上銬
67,Tang Kaidi,為什麼要逃？？？,6週
68,李比比,韓國的巨星大咖哪個不當兵？不當兵只會被唾棄！有夠丟臉！,6週
69,老皮,明明就 #最強的身體,硬要非法拿到替代役資格，服役前後讓老婆大肚連生兩胎，再透過替代役法申請早退，佈局真的高招呀呀呀呀！？
70,游呆,裝閃兵？休了,6週
71,馬孟平,閃兵爽嗎 有本事就嗆檢查官我爽閃兵啊 笑你沒懶叫,6週
72,林文川,這一局勝負已定,JR嘴角微微上揚
73,Bryan Ebokc,笑死 逃兵仔 真孬 接下來要開始假道歉了吧？哈哈哈,6週
74,鄭仕鴻,當兵不好？早知如此何必當初,6週
75,李比比,台灣演藝圈都是爛人啊？身體好虛弱喔！弱爆！,6週
76,Tony Po,終於出事了喔,6週
77,李比比,快報／閃兵嫌犯陳柏霖、修杰楷、Energy書偉（ 以上三人皆為超高知名度中國台北明星 ）稍早被檢警上銬拘提，移送法辦。,6週
78,Vincent Dai,你這體格當海龍都不為過,6週
79,張多多,有夠丟臉的你！,當初看〔來吧 營業中〕買單是依自己感受給費用，看不到別人的用心及好的食材，對於你的小氣印象深刻！還會造假逃兵，果然人品很差
80,王剛,我當兵我驕傲,6週
81,Kamael Cyu,孬,6週
82,Angela Hu,台灣男生服兵役是義務義務義務,6週
83,頭號粉絲,林耘齊,閃兵部隊
84,李天樂,還能參加最強的身體結果沒當兵，真帥,6週
85,Ming Wang,李天樂,有錢薛的時候 還有打炮的時候 身體就是強壯
86,Jackey Wu,大翻車......原來是花錢找閃兵,6週
87,禹光賴,我還以為多有擔當 …….,6週
88,Andy Tsai,「鑽漏洞」！,6週
89,淡淡,被抓還可以這麼帥,6週
90,洪小蓋,先去當兵好嗎？,6週
91,郭諺琦,當個兵而已都怕？笑死人了，丟不丟臉啊？,6週
92,廖晨皓,垃圾一個,6週
93,李比比,上銬？不是電視才演的嗎？精彩,6週
94,李比比,幸好都生女兒沒有逃兵的煩惱！台灣有你們這種真的超級丟臉！,6週
95,WeiHsin Chang,終於,6週
96,蘇靈鈴,又一個逃兵的,6週
97,Lee Wei YI,可以跑全馬，不能當兵，被抓包了齁,6週
98,Ayden Chen,高血壓吃三小丹丹,6週
99,Riley Kai Ee,当时符合条件退役，为何现在有问题？,6週
100,Lisa Tasi,真是垃圾，呸,6週
101,陳文木,海軍陸戰隊之海龍蛙兵，捨汝其誰？,6週
102,RS Chen,抓得好,6週
103,RS Chen,逃兵的最無恥，做公益跟逃兵是兩件事。台灣人最好騙，看看韓國男明星哪一位敢逃兵？,6週
104,張婷婷,小孩都這麼大了還沒當兵真神奇,6週
105,你係咧泉三小,你是不是修楷杰?從今天要改成你是不是逃兵役?,6週
106,Ling Wes,下去囉！如果你真的違法看還有什麼觸頭？,6週
107,Sitting Bull,如果是真的，那還真是沒出息！,6週
108,たて わく,當兵囉,6週
109,Li Jeje,為什麼要逃兵役？韓國當兩年都乖乖去當你，你很特殊很偉大？,6週
110,辛華特,雖然你逃兵合理多了,但還是很
111,Ayden Chen,終於抓到了齁 娘娘腔,6週
112,Joe Joy,太扯了，妄費那麼支持你們一家。詐騙集團一樣,6週
113,Danny Cheng,https://ent.ltn.com.tw/news/breakingnews/5218132,可悲
114,李比比,逃兵要是在韓國你早就玩完了！,6週
115,ChenYu Lu,唉,，這麼好的形象跟人設，沒想到⋯⋯⋯
116,羅米歐,這樣不行喔,6週
117,鄭馬雲,為什麼不當兵還是看不起當兵,6週
118,張宏洧,當兵摟楷杰~,6週
119,張多多,取之社會,為什麼不當兵？
120,你係咧泉三小,不就好男人不當兵,6週
121,傅永佑,都是一些臭俗仔 才幾個月的兵也不敢當 可憐！,6週
122,Ming Ming,又是個閃兵的,6週
123,Chan Chun,當兵囉 葛格 ～～～,6週
124,Leton Sin,部隊裡沒有丹丹要哭哭了,6週
125,Tsai Cheng,朝聖逃兵,6週
126,馬小光,當兵保衛國家阿,6週
127,Apple Lily,我一直想說修楷杰。修杰楷是以前我記錯嗎,6週
128,徐大威,徐小敏,9號餐欸，你們吃的嗎
129,徐儷菁,修 要吃胖一點啦,6週
130,徐儷菁,早餐這樣吃,太爽了啦
131,Louis Lee,修凱杰 杰哥不要,6週
132,Maggie Tsao,高雄朋友不推我丹丹耶,6週
133,孩想陪你長大聯盟,·,追蹤
134,龔耿瑋,一大早被叫錯名字整個都牙起來了……,6週
135,劉玉菁,我也是說修楷杰,，修杰楷唸起來有點不順
136,黃清皇,修楷杰？他老婆是賈雯靜吧,7週
137,Syue Ling Huang,丹丹是台南的,7週
138,林玥吟,永祥肉燥飯,m
139,Ivy Chen,最愛錦田肉燥飯,7週
140,歐妹,我去高雄也會去吃丹丹,7週
141,YI Jing Hus,高雄早餐吃這樣套餐，當然合理,7週
142,徐家鳳,肉羹要加辣椒醬就會帶鹹辣～好吃,7週
143,Go Go,最近怎麼常出現高雄,7週
144,鄭宇凱,Sylvia Su,7週
145,吳佩芬,七賢三路.全联超商對面,天天汕頭火鍋.不吃会後悔
146,Miku Ne Hatsu,名字講錯,7週
147,Lisa Chan,赤肉羹一定要,丹丹的辣椒醬
148,廖淑妃,來高雄丹丹一定要的,7週
149,Sawlu Hung,徐雨晴,修楷杰
150,歐雷門,套好的 別意外,7週
151,曾秀真,很可以,7週
152,Zac Wang,哪一間丹丹啦，唸錯名字還那麼爽,7週
153,Chen e Ting,丹丹便宜又好吃，我家附近就有一家。,7週
154,戴如君,任誰看到，都會很開心,7週
155,小英小英,懂吃啦！,7週
156,歐旻娥,丹丹的麵線跟一定要加他們的辣椒包,7週
157,楊瑩瑩,說錯名字很不禮貌又尷尬,7週
158,王楷文,修杰楷的修養真的很棒，別人叫錯他的名字他也沒有修正人家，默默接受，這種修養真的很棒，值得學習，讚！,7週
159,天氣晴,修哥接地氣,7週
160,李秉燊,Ola Meng,7週
161,陳宗鈺,丹丹那不是早餐,7週
162,Hans Chen,感覺是七賢店,7週
163,Sky Kay,被改名了,7週
164,Hou Yong,突然很懷念小馬的熱狗堡！！！,7週
165,Yu Wen Hsu,蒸蛋湯很多家都有,7週
166,SingYi Chuang,內行的，CP值很高,7週
167,湯金子,建議來高雄是平凡的路邊攤肉燥飯，會比這種高級的肉燥飯好吃百倍,而丹丹...真的是必吃，但你沒點到米糕條，下次可以試試
168,韓再吸,丹丹漢堡很好吃,7週
169,張玉美,修楷傑,是藝名嗎？
170,蘇宥宥,尷尬又不失禮的微笑,7週
171,夏東,黃婷婷,7週
172,Chen Fu,唯一指名9號餐,7週
173,吳弘,慘了 連住在高雄 都沒去吃過,7週
174,鍾珠珠,我也好愛丹丹,7週
175,吳冠緯,叫錯名字了,7週
176,詹淑玫,我不愛內,7週
177,Anna Chang,丹丹漢堡,超好吃
178,陳曉華,這組最好吃,7週
179,Chih-Hua Lin,西子灣店！,7週
180,黃宇,九號餐,7週
181,彭小布,不要幫人改名啦,7週
182,洪慧淩,南部的肉燥飯說真的都好吃，看你是喜歡的鹹-甜味還是肥肉-瘦肉！,高雄梓官 （米糕暗藏的肉燥飯）
183,Xu Xiao Hong,確定是楷杰,7週
184,曾泳儒,修楷傑 確餒,7週
185,Gina Chang,重點，很便宜,7週
186,翁惠珍,我都當晚餐還會外帶上竹北台北給北漂兒子們,7週
187,黃菲菲,我想說，你什麼時候改名，歡迎來高雄,7週
188,Chang Momo,7週,讚
189,Nelson Tu,修凱傑！,7週
190,蔡寶樂,Vaso肉燥飯不好吃～吃一次我就再也沒去了,7週
191,楚楚,林曉君,姐妳跑來影片中啦～
192,鄭名軒,是孫權,7週
193,曾妮妮,肉燥弘真的好好吃,7週
194,都敏嘉,好，以後就叫楷杰，說不定更大發大紫,7週
195,Wei Ling,冬粉王。,7週
196,Ling Yu-hou,我是高雄人都沒有吃過丹丹 住太遠了,7週
197,李玉意,林曉君,你也太嗨了
198,鍾揪揪,懂吃 9號餐,7週
199,王瑞祥,原本從從容容認出,結果匆匆忙忙叫錯
200,蔡承憙,丹丹漢堡是南部特產之一,7週
201,Kuo Kuo,歡迎,7週
202,Ru Ru Lai,那位店員如果知道自己叫錯修楷杰應該會很尷尬,7週
203,邱英豪,林家祥,哇…你都跟明星吃一樣的食物餒！
204,陳小潔,歡迎來高雄,7週
205,徐慧嵐,懂吃,我回高雄也是一定要吃丹丹9號+超長熱狗+米糕
206,謝亘兒,故意把名字唸反的嗎？,7週
207,林家蓁,9號餐辣味堡，配新出的無糖烏龍，真的讚,7週
208,Lan Lan,陳小琴,Lee Brutale
209,Chichi Chang,·,追蹤
210,林天紫,七賢丹丹,7週
211,趙芊滢,修楷杰,？哥，好冷靜
212,Wen De Tsai,修杰楷很有禮貌沒更正修楷杰,7週
213,Wei-Cheng Ho,西子灣的丹丹～仁武的肉燥飯,7週
214,Gin Chia,你换名了哈哈,7週
215,周可新,哇剛那花生糖我最愛吃.那盒不便宜哦,7週
216,米子涵,他應該很習慣名字被叫顛倒了，好和善沒糾正耶,7週
217,林波兒,·,追蹤
218,Jing Son China,好幽默名字唸倒反,7週
219,陳小閒,明明叫修杰楷,還兩次都叫錯
220,唐茂檳,真希望修哥有天可以來我們店裡吃看看,沒吃過我家的，千萬別說桃園是美食沙漠！
221,林瑞珍,每一間生意都很好,7週
222,黃菁屏,我星期六也是點9號餐,不過我是在台南點的
223,Kimi Kimi,那家肉燥飯跟本一次店吧,7週
224,陳美利,為何台中沒有丹丹,7週
225,Jing Siang Li,修楷杰是誰,7週
226,Happy Ice,修杰楷好嗎姐姐,7週
227,吳小魚的精品,高雄吃吃喝喝第三集,7週
228,富盛,推9號，CP質高能吃飽,7週
229,王俞軒,丹丹真的好吃，多種組合很讚,7週
230,黃惠棠,哈馬星丹丹,7週
231,Ki Mon Mon,9號+1,7週
232,Lu Bu,前金肉燥好吃 有名,7週
233,潘健德,一開始我以為修杰楷也有演回魂技,7週
234,蕭杰,丹丹的炸雞最好吃,7週
235,孟君,修楷杰,7週
236,Hua Hua Xie,吃過麥芽糖好硬,7週
237,Sasaya Yen,至少字是對的，只是前後不對,休杰楷
238,翁仁輝,丹丹高雄名產,7週
239,Seo TaiJi,小馬當時沒去吃丹丹嗎！？,7週
240,Cloudia Lee,店員至少1A2B,7週
241,邱小庭,修楷杰是誰啦，，，,7週
242,黃福兒,肉燥飯在哪裡啊,7週
243,Sandra Liu,歡迎來高雄,必須吃丹丹
244,張惠珊,我是高雄人，但我沒吃過丹丹。,7週
245,蜜蜂,西子灣丹丹,7週
246,林佩嫻,是修杰楷唸倒反,7週
247,蘇芊蓉,丹丹南部人的小確幸早餐，超好吃,7週
248,張樂樂,羹一定要加辣才好吃,7週
249,許小月,小婷暗黑破壞神重製板（d2r專家級）專業代練,他不是Energy，看來你不是他們粉絲！
250,Wong Shonemach,小婷暗黑破壞神重製板（d2r專家級）專業代練,拜託你也幫幫忙，修杰楷又不是energy成員，你那留言給人看笑話，而且居然還有人按你讚，智商堪慮啊！
251,Anderson Aaron,Rita She,他是正常役想拚免役，拚不過變成替代役
252,張衍文,Riley Kai Ee,當時花錢買通的，當然沒問題。
253,Hsu Yi,Ayden Chen,好樣的~
254,張逢軒,Ayden Chen,新聞報出來之前你怎麼沒這樣留言？
255,Leton Sin,Ayden Chen,什麼娘娘腔，根本pussy
256,李湘霆,ChenYu Lu,偽君子
257,ChenYu Lu,Leo Chu,你可以更新一下新聞資訊喲，本人已經承認了～
258,Bryan Ebokc,ChenYu Lu,演的人設啦 以為真的喔
259,頭號粉絲,林耘齊,ChenYu Lu
260,たて わく,ChenYu Lu,作假失敗 只能當替代役
261,顏國瑜,ChenYu Lu,去當兵會少賺很多小朋友，因為向錢看齊
262,Kadin Hsu,Chan Chun,他最後不是有當替代役不是嗎？
263,たて わく,Chan Chun,台灣藝人好形象，就是逃兵。
264,彭英傑,不要啦 我還要閃,6週
265,徐小敏,徐大威,以前吃9號，現在都吃14號
266,李沛蓁,Wen De Tsai,算不錯了，至少沒叫成：修正帶
267,Ru Ru Lai,陳美利,只有南部才有
268,何文玉,張惠珊,我是台中人，去高雄會吃丹丹
269,何文玉,蘇芊蓉,還不錯吃
270,黃晴慈,想不到會有藝人'來我們的南部,南部這邊很熱'您也愛吃大推丹丹漢堡啊
271,Lina Lin,赤肉羹要加辣椒，好吃,7週
272,廖淑美,强力推薦在地人口袋名單。高雄三民區鼎強街清蒸(基肉圓),7週
273,Leo Liu,高雄蒸蛋湯應該是喝鹽埕北港蔡三代米糕的蒸蛋湯,蒸蛋飯要吃君腿褲飯的蒸蛋飯
274,Elsa Chen,修楷杰,7週
275,陳馬兒,真希望慢跑時可以遇到,7週
276,墨染,最帥的孫權,7週
277,許育賓,你好。修楷杰,7週
278,陳美娟,西子灣店ㄟ,7週
279,黃子芸,西子灣店的丹丹 ，怎麼沒有遇到,我坐個船就過去了
280,游雅雯,好吃喔,7週
281,施筱惠,我也喜歡丹丹,7週
282,陳政榮,下次歡迎來東石烤蚵,藍田路666號
283,胡寶勤,鳳山錦娥肉燥飯好吃,7週
284,黃昭明,丹丹漢堡變小了！,7週
285,王豐正,這笑容真的帥的太犯規了⋯吃播系列太讚～！,7週
286,Joey Cheng,丹丹，我喜歡粥+無骨雞塊、炸雞、米糕、超大熱狗,7週
287,瀅如,突然被改名。。。。,7週
288,Lina Lin,好好吃喔，看你吃都想吃了,7週
289,賴裕文,歡迎來高雄吃吃喝喝,7週
290,Pei-hsiu Lee,明天10/10鹽埕區有開一間老店,柏弘肉燥飯
291,Cherry Fang,我屏東人，是個標準的丹丹控！,7週
292,張楷云,我也都吃9號餐,要加辣
293,黃文瑄,前金肉燥飯,一定要加一顆半熟荷包鴨蛋
294,Li Mei Sun,我是高雄人 丹丹我卻很少吃,7週
295,蕭艸肅,麵線羹要給加辣，超長熱狗及炸糯米腸好吃,7週
296,劉建宏,李李仁,？
297,曾琬婷,陳羽萱,走了啦
298,趙沛沛,修楷杰,笑死我
299,劉以樂,你改名字了ㄚ,7週
300,Yuchia Soo,我吃不完……..因爲我的胃只剩下20%,全吃光ㄧ份會吐到爆
301,Wu Yu Ling,歡迎來高雄玩,7週
302,Ya May,麵線糊要加辣椒醬，可惜丹丹沒放香菜！！我喜歡他們的地瓜薯條、超長熱狗、和紅茶牛奶♡你下次吃看看～,7週
303,郭柚子,好吃,7週
304,Kai John,下次來吃蝦蝦 讓我招待,紅運當頭泰國蝦
305,葉室亨,前金肉燥飯,7週
306,張君豪,幹嘛搞西子灣,7週
307,Candy Liu,高雄左營在地人,大推 哈囉肉圓
308,簡鳳君,可以來屏東走走吃喝玩樂,7週
309,Kady Chuang,修楷杰,7週
310,王小樂,西子灣,7週
311,Qiu Wan Ya,·,追蹤
312,郭姍,伴手禮是蘇老爺～,7週
313,徐偉晏,之前的丹丹更好吃,7週
314,謝足腫,超帥 又親民,7週
315,蔡岳勳,有沒有跟店員說您妻子是賈雯靜,7週
316,Ken Huang,葛葛,餓了
317,鄭永祥,懂吃9號餐,7週
318,Ccb Liao,7週,讚
319,Kuo Hao LI,跟我一樣都點9號XD,7週
320,Hana Chen,丹丹必吃 香酥米糕 玉米濃湯,7週
321,琉璃,北部人不太習慣吃微甜的羹，可以加店家附的辣醬喔,7週
322,黃淑君,伴手禮是「蘇老爺花生麥芽糖」,7週
323,Ting Yi,丹丹9號餐,7週
324,陳惠君,肉燥飯我以為只有台南有，我都吃台南的,7週
325,洪楠蓁,高雄進步太多了.不比台北差.我高雄人我愛高雄~歡迎常來,7週
326,雪花,高雄在地人第一名,肉燥飯
327,陳筱圓,我也超愛9號餐,7週
328,Jill You,這間如果是在仁武，對面的的南都小飯館也不錯,7週
329,徐小妞,伴手禮是哪一家,7週
330,頭號粉絲,Qi Lu,伴手禮是哪一家
331,頭號粉絲,Qi Lu,肉燥飯是哪一家
332,張阿如,我愛香酥米糕跟麵線,7週
333,蔡岳廷,高雄很適合居住,7週
334,Kao Cathy,大推前金肉燥飯,7週
335,Ayupisces Lin,高雄人的名產,7週
336,馬汰湧,CCTV+,台灣網
337,黃玉鳳,阿龍肉燥飯,7週
338,Miyuki Huang,南豐肉燥飯,7週
339,蔡佩豫,前金肉燥飯,7週
340,余小妹,看起來是仁雄路的弘記,7週
341,愛醬夏,Emma Sia,7週
342,Chichi Hsieh,歡迎來高雄玩,7週
343,Claire Ong,好重的早餐,7週
344,林文琴,西子灣店的丹丹,7週
345,洪靜華,懂吃,7週
346,葉盈,歡迎來高雄 注意防曬和補水喔！,7週
347,馬王,吳小虎,因為藝人靠形象賺錢，醫生靠醫術賺錢。
348,Chan Chun,Kadin Hsu,他就是偽造高血壓病例，閃掉常兵備役，當替代役，然後只當五個月。
349,Ivy Hung,Leo Liu,北港蔡的蒸蛋湯是我心目中的第一名
350,李薇娜,Elsa Chen,也挺好聽？
351,俏妹,Elsa Chen,為什麼修楷杰
352,Jasmine Liu,Elsa Chen,"哈哈哈,對對,修楷杰"
353,楊主群,Elsa Chen,看你留言我才發現
354,夏淇婕,Pei-hsiu Lee,在那條路
355,葉子飛,Li Mei Sun,我也是很少吃，好像只吃過 3 次而已
356,陳羽萱,曾琬婷,go go go
357,黃俊榕,Kai John,"嘿好像很好吃餒,對泰國蝦控的我來說很可以"
358,陳柏豪,真的,7週
359,蔡嘉瑜,徐小妞,仁武仁勇路上
