comment_id,用戶名稱,留言內容,留言時間
75,Duplessis Gasaway,因為要憑你的話定你為義，也要憑你的話定你有罪。」,////////////////////////////////////
76,Duplessis Gasaway,行路不要帶口袋，不要帶兩件褂子，也不要帶鞋和拐杖，因為工人得飲食是應當的。,========================
77,Tidwell Clausen,「那時，天國好比十個童女拿著燈出去迎接新郎。,||||||||||||
78,Bipana Nepali,I love this drama. That is my favourite.,2年
79,Nica Tumaliuan Balubal,Love it,2年
80,Gluzextra Gold - Korea's No. 1 Solution For Diabetics,https://www.facebook.com/GluzextraNo.1SolutionForDiabetics,Gluzextra Gold - Korea's No. 1 Solution For Diabetics
81,頭號粉絲,Noime Potot Cruz,m
82,蔡雅芳,Chellsy Khen Potot,bit.ly/3jQrQBy
83,Fordyce Borland,凡我所吩咐你們的，都教訓他們遵守。我就常與你們同在，直到世界的末了。」,^^^^^^
84,烏索普,今勸世人積善因，莫推無力怨家貧。,福報路途原甚廣，家貧只要此心真。
85,林偉傑,烏索普,全民瘋世足
86,Begit Dia,Hi darren wang i so happy for you and the wolf iove you so mach,3年
87,黃佳蓉,https://fb.watch/lm568zCSsf/,寶藏屋互動式歡樂直播場
88,黃佳蓉,https://fb.watch/lm568zCSsf/,寶藏屋瘋狂好禮送不完
89,黃佳蓉,Begit Dia,m
90,蔡雅芳,Begit Dia,bit.ly/3jQrQBy
91,Cluck Liddell,你這假冒為善的人！先去掉自己眼中的梁木，然後才能看得清楚，去掉你弟兄眼中的刺。,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
92,张亮,菜卓宜爽不爽,3年
93,威豪陳,你與中共的一百萬約定,3年
94,林偉傑,威豪陳,全民瘋世足
95,楊維倫,這是男主角最難看的版本，沒有之一,3年
96,沈智文,楊維倫,周杰倫我們在這等您 bit.ly/3Ggjrik
97,Ruby Chen,看了狼殿下後，開始追劇,3年
98,王佩琪,3年,讚
99,Dalu Wang,王佩琪,感謝您成為我的忠實粉絲，我非常感謝您的精彩評論，因為這對我意義重大，請給我發送好友請求好嗎
100,SkyeBrylle Perocillo Dausan,Ka pogiiiii....mas gravy Sya ka gwapo sa the wolf bah,3年
101,Nancy Tsai,看完了，好看,，大推
102,Terry Hoo,Nancy Tsai,推你码啊
103,Joha Joh Dur,Ame a,m
104,Joha Joh Dur,Lo amo tremendo actor trabajo impecable,3年
105,Dianne Arculo,The best movie i've ever watched.,3年
106,Pia Lesaca,I am hping for season 3,4年
107,林偉傑,Pia Lesaca,全民瘋世足
108,Padico Liao,https://news.tvbs.com.tw/entertainment/1604891,4年
109,程梅,中華民國(台灣)國慶生日快樂。舔中藝人們，您們心碎了嗎？,4年
110,지은,내가 우수팬이라니요,4年
111,Quỳnh Trang,Tôn Nữ Ngọc Quỳnh,4年
112,Hala Fotouhi,Facebook piliz,4年
113,Tudu Kura,I love the so so much,4年
114,樂淇學苑 Logibeauty,要健康！更要美麗！,4年
115,김병화,아직도 그 장면이 떠오르네요I still remember that scene.,4年
116,Linehan Barden,耶稣说：“狐狸有洞，天空的飞鸟有窝，人子却没有枕头的地方。”,//////////////////////////////
117,현서,이거 밨어야,4年
118,陳怡羚,看,了狼殿下愛上王大陸每天都要追你的劇無法自拔
119,Cindy Chang,한국 또 가고싶어요~ it's so cute when he said korean,4年
120,Cindy Chang,王大陸 工作聯繫請洽：當樂娛樂 02-2351-1255,Tenor
121,陳明谷,免費娛樂城辦到好,玩不用錢先送1500
122,Laura Cabrera,Yo acabo d terminar el drama de el lobo si conocí a Darren y wooo se me hizo guapísimo,4年
123,Laura Cabrera,Tom Liu perdon no ablo ingles y tampoco lo entiendo perdon,2年
124,Laura Cabrera,Tom Liu hola,2年
125,薛宗琦,色鬼，丟臉丟到大陸去！,m
126,민아,김보민 왕대루 ㅜㅠㅠ 장즈수 알어뷰 쏘머치ㅜㅜㅜㅜ,4年
127,Lain Kawaii Riley,You should post more on FB ^^,4年
128,Een Chen,给你一個贊，是因為你的演技很棒！加油！,4年
129,An Gel Mae Orlina,I love this movie,4年
130,Arnaud Peter,Angel Mae Orlina,如果你是王大陸的粉絲，請點擊下面的鏈接
131,Eliana Carmo,E aqui no Brasil a série (The wolf ) estar sendo um grande sucesso,m
132,蕭依人,不少女生看到這部戲應該感到很虐心 這是一個全家的男店一個全家的店員送給我喝的熱拿鐵 其實他早就已經準備好了 可是我是一個有話直說的人 我不喜歡喝咖啡有不少的傷心事但一個溫暖的舉動暫時可以忘記那不好的瞬間,4年
133,蕭依人,請問用Line嗎?￼,3年
134,Dalu Wang,蕭依人,感謝您成為我的忠實粉絲，我非常感謝您的精彩評論，因為這對我意義重大，請給我發送好友請求好嗎
135,Nuj Aynattha,น่ารักกกมากค่ะเรื่องนี้,4年
136,Eliane Pereira,O nome do dorama,4年
137,楚秋秋,狼殿下好看,4年
138,해윤,와 미쳤다 이거 내 인생영화 ㅠㅠㅠ,왕대륙
139,혜윤,4年,讚
140,이시원,정혜윤,이거 재밌어?
141,Charlô Antero,Com certeza vc define a palavra Deus grego. Multiplica senhor e joga o excesso aqui no Brasil,4年
142,ครอบครัว ตัวต.,Love you,4年
143,Silvaneide Paulino,I'm your fan and you are very talented and beautiful,4年
144,Emma Landoy Villagracia,Ayen,m
145,Anna Pshenichnaya,It's sad to say goodbye to the actors you love,4年
146,Anna Pshenichnaya,Wang Talu's acting is amazing. It's a pity the show is over,4年
147,鄭芝威,星匯娛樂城,您還擔心找不到正常出金的娛樂城嗎?
148,許子誠,演的戲難看死了，,4年
149,Maria Paula Wu,Charlô Antero,m
150,張白白,Silvaneide Paulino,m
151,Anna Pshenichnaya,Tom Liu I like Talu Wang's acting,2年
152,Anna Pshenichnaya,沈智文,?
153,沈智文,Anna Pshenichnaya,周杰倫我們在這等您 bit.ly/3Ggjrik
154,Anna Pshenichnaya,Hanna Walinska,m
155,Hanna Walinska,Anna Pshenichnaya,"Well, I already watched it twice. THE WOLF."
156,蘇鈴婧,許子誠,不喜歡你可以不要看，不然你自己去演看看
157,陳娜娜,演技變得很厲害 我愛狼殿下,4年
158,楊美美,喜歡,演的很棒
159,Leraine Max Ramos,I LOVE THIS MAN SO MUCH,4年
160,Vivian Kwan,大陆，可以换照片了哦,4年
161,Daisy Minton,看完狼殿下迷上王大陆，昨天才知道你还演过江直树，看了觉得也很不错啊，虽然和郑元畅感觉不同，但是女主真的有在模仿林依晨诶。,5年
162,Anna Pshenichnaya,5年,讚
