Topic,Count,Name,Representation,Representative_Docs
9,144,9_tzutzu_知錯能改_hsiao_知錯能改善莫大焉,"['tzutzu', '知錯能改', 'hsiao', '知錯能改善莫大焉', 'betty', 'lang', '勇於認錯', '加油', '善莫大焉', '人非聖賢']","['知錯能改、善莫大焉', '加油，知錯能改，善莫大焉！', '人非聖賢，孰能無過 仙人打鼓有時錯，腳步踏差啥人無？（已去世藝人：顏正國導演說過） 雖然當年做錯了沒有第一時間坦承錯誤，但第一時間在面對時也隨即坦承錯誤不見得是每個人都做得到的，做錯了就要認，人都會害怕做錯的事情被揭發這是難免，相信現在的你們比起15年前更成熟穩重知道事情對錯與輕重，在整個事件中不是提倡閃（逃）兵這件事情支持這件事情，而是相信你們會願意去好好去面對自己當年的錯誤而選擇依然繼續支持你們，而且我也認為每個人都該有第二次機會，無論是不是粉絲,支不支持的人，言論會有情緒都是正常的，只要言論中注意言詞我覺得都是自由的發言，那至於願不願繼續支持，或是本來就不支持反而更加厭惡，我想每個人都可以自己去做選擇（尊重選擇），有時候不見得要一昧的指責與謾罵，有時候可以是選擇寬容他人的錯誤，就像我提到的 每個人其實都應該可以有第二次機會 才是，坤達和書偉只要好好面對並且無條件接受接下來要承擔的後果，那其實這樣就夠了，雖然閃兵（逃兵）確實是犯了 妨礙兵役治罪這是 犯法的沒有錯，但比起殺人放火強姦虜人 其實我覺得至少他們沒有傷害到任何人，當然確實跟其它國家比起來我們國家確實在面對軍事審判等等 之類的沒有到那麼嚴苛，而且藝人們依然有機會能東山再起，但 ‘’人 ‘’ 又有誰是完美的，不完美才能表現的更徹底自己是人，我只是想要說 願意給機會的人就為他們祝福吧，不願意的（本來就不是鐵粉或是本來就沒有喜歡他們現在更加厭惡的）我想對於可能是同期（同年份）的可能你們非常看不起他們這樣的行為，但你們也沒有錯 畢竟這是國民義務，該去的就應該去這沒什麼好說的，這邊並不是要表達我特別為哪邊發聲，不是為不是粉絲的發聲也不是為了鐵粉們發聲，只是覺得有時候給別人一次機會，就是給自己機會，當然不願意的認為他們就是這樣的人，認為他們就是沒O覺的，丟人現眼沒出息的 那也無可奈何，畢竟你們看到新聞會非常厭惡也是很正常的情緒反應，希望二位好好面對自己即將面對的後果吧，擔起這個後果至少還能稱得上一點男子漢，加油。 4週']"
10,168,10_逃兵仔_ho_閃兵_逃兵,"['逃兵仔', 'ho', '閃兵', '逃兵', 'vivi', '而不依法接受兵籍調查', '抽籤或徵集等徵兵處理者', '年滿18歲至屆滿36歲之男子為', '役男', '役齡男子']","['逃兵仔', '逃兵仔', '逃兵仔']"
11,132,11_支持你_坤達加油_加油_勇敢面對,"['支持你', '坤達加油', '加油', '勇敢面對', '勇於面對', '永遠支持你', '達哥加油', '勇於承擔', '謝謝', '支持您']","['加油 支持你', '加油 支持你  讚', '支持你，加油！']"
12,120,12_好好當兵_當兵了嗎_特此澄清致歉_與事實不符,"['好好當兵', '當兵了嗎', '特此澄清致歉', '與事實不符', '詹翔文', '我當兵我驕傲', '當兵囉', 'tseng', '小事啦', '乖乖當兵啦']","['好好當兵', '好好當兵', '好好當兵']"
13,115,13_方塊吐司_66小吃_好吃_前金肉燥飯,"['方塊吐司', '66小吃', '好吃', '前金肉燥飯', '阮大常', '4週', '懂吃', '米糕', '超長熱狗', '西子灣店的丹丹']","['置板凳這裡有賣 雞排50 綠/紅/奶茶 35 帳篷 150 枕頭50 男朋友100 姐夫250', '66小吃 4週', '66小吃，好吃']"
14,142,14_wei_林佳玉_薛敬_林貴玲,"['wei', '林佳玉', '薛敬', '林貴玲', 'may', '拘提', 'yeh', '因此才有今天第三波拘提行動', '在其社群軟體的對話紀錄中發現', '劉韋汝']","['May-may Yeh 這是刑事，就是要上銬。不想被上銬，自已早點自首就好', '終於 遲來的正義 檢察官說的很好 享有高紅利及社會聲量 確實該為自己的過錯負責 負責不是罰錢就沒事耶 一群傻B女還喊什麼加油 等你回來 到底社會風氣要多敗壞啊 沒有是非了嗎？ 支持進去關 那坤達還想復工欸 真的非常誇張 如果大家都跟這群逃兵一樣 國家誰保衛 當過兵的都是白痴嗎？ 傻B女們 用你們的腦 好好想一想吧 1週', 'May-may Yeh 拘提！拘提！拘提！妳懂什麼叫拘提嗎？上銬是正常程序']"
15,116,15_hong_xiaoyang_ching_yuan,"['hong', 'xiaoyang', 'ching', 'yuan', 'pien', 'emon', 'dora', 'li', 'jiang', '我也是']","['Xiaoyang Hong 我也是', 'Xiaoyang Hong 我也是', 'Xiaoyang Hong 我也是']"
16,123,16_chen_yu_pin_sakura,"['chen', 'yu', 'pin', 'sakura', 'sivi', 'bibi', 'nine', 'elsa', 'yen', 'chenyu']","['Yu Pin Chen 認同', 'Yu Pin Chen 真的', 'Yu Pin Chen +1']"
17,115,17_王大陸_你沒錯_我認為_永恆的,"['王大陸', '你沒錯', '我認為', '永恆的', '凱莉張', '胡家惟', '您好', '我也會站在全世界那邊', '不要在意那些罵你的人', '睜眼說瞎話']","['加油 王大陸，你沒錯', '「胡家惟」我認為「王大陸」你人帥又演技好又善良，「我願意」跟我愛的你「談戀愛」跟「結婚」！分享：「南無」「阿彌陀佛」！「可麗姐」「您好」！「胡家惟」我認為「永恆的」應該是有「諸佛的淨土」和「恆星」，我認為「往生西方極樂世界」的「眾生」能有「永恆的」「極度快樂」！ 2年', '「胡家惟」我認為「王大陸」你人帥又演技好，「我願意」跟我愛的你「談戀愛」跟「結婚」！分享：「南無」「阿彌陀佛」！「可麗姐」「您好」！「胡家惟」我認為「永恆的」應該是有「諸佛的淨土」和「恆星」，我認為「往生西方極樂世界」的「眾生」能有「永恆的」「極度快樂」！']"
18,115,18_丟人現眼_lai_ting_yin,"['丟人現眼', 'lai', 'ting', 'yin', '低能兒', '還在外面裝瘋賣傻', '有誠意悔改就進去關', '沒懶趴', '是的', '逃兵還教唆打人']","['裝病逃兵 還在外面裝瘋賣傻 有誠意悔改就進去關', '裝病逃兵 還在外面裝瘋賣傻 有誠意悔改就進去關', '裝病逃兵 還在外面裝瘋賣傻 有誠意悔改就進去關']"
19,95,19_林孔鏘_廖允杰_jaydaone_有錢真好,"['林孔鏘', '廖允杰', 'jaydaone', '有錢真好', '林小朋', '月薪三萬的整天心疼月薪三百萬的', '還狂喊加油', '粉絲怎麼都閉嘴了', '腦子壞掉的很徹底', '棒棒堂']","['月薪三萬的整天心疼月薪三百萬的，還狂喊加油，腦子壞掉的很徹底！', '陳沂 月薪三萬的整天心疼月薪三百萬的，還狂喊加油，腦子壞掉的很徹底！', '沒事，錢賠一賠、進去當一當出來還是一條漢子，反正在裡面就做做假資料、掃掃地跑跑步、站站哨、東西搬出來又搬進去又搬出來再搬進去、看看莒光園地、答答數唱唱歌點點名、擦擦槍擦擦鞋折折被子打打靶、投投飲料機抽抽菸，差不多就這樣而已，時間到了就閃人。']"
20,124,20_沒事的_沒事_沒事啦_加油,"['沒事的', '沒事', '沒事啦', '加油', '沒錯', '真的', '面對就好', '正常的啊', '林上良', '偉昇']","['沒事的，加油', '沒事的 加油', '沒事的。。加油']"
21,105,21_can_0000_of_shall,"['can', '0000', 'of', 'shall', 'president', '人類', 'human', 'mollyana', '總統', 'no']","['呂祖說三世因果經 世間難得是人身， 位列三才具五行。 為聖為賢須在己， 成仙成佛總由人。 存心不可欺天地， 舉念還當畏鬼神。 急急修來毋自怠， 輪迴六道嘆沉淪。 爾時眾弟子等進曰：「凡人世間有犯淫者，來世當受何報？」祖師告曰：「《陰律》云：奸人妻者，得子孫淫佚報；奸人室女者，得絕嗣報，死後永入無間地獄，受諸苦惱，無有出期也。」於是說曰： 妻子淫亂為何因， 只為前生每好淫。 身後絕嗣為何因， 亦為生前犯了淫。 有等調戲良家女， 壞人名節誤終身。 有等設計來哄宿， 奸人婦女罪非輕。 有等路途看婦女， 朝思暮想起淫心。 有等藏得春宮畫， 婦女見了不禁情。 有等當場點邪戲， 婦女看了照樣行。 有等愛唱妖艷曲， 婦女聽了動春心。 有等污壞丫環女， 逞勢強姦太忍心。 有等放蕩無行止， 雞姦幼童罪不輕。 此等惡業人不曉， 怒觸陰曹眾鬼神。 只待陽間惡貫滿， 陰司拿去問罪名。 罰在地獄受諸苦， 五百劫滿方脫生。 變騾變馬披鞍走， 罪業滿後方為人。 雖然復得人身轉， 為娼為優被人淫。 姦了尼僧並寡婦， 罰在地獄難超生。 教他受苦八百劫， 八百劫滿方脫生。 變豬變羊供宰殺， 罪業滿後乃為人。 雖然復得人身轉， 為瞎為啞成廢人。 亂了姨母罪尤重， 盜了姑嬸罪非輕。 罰在地獄受諸苦， 刀山劍樹好驚人。 受盡一千五百劫， 變雞變犬失人形。 再歷一千五百劫， 罪業滿後乃為人。 雖然復得人身轉， 胎前產後喪殘生。 更有造作淫書賣， 壞人心術罪尤深。 若有翻刻圖財利， 陰府油鍋不順情。 罰在地獄受諸苦， 千磨萬劫難超生。 直待陽間書滅盡， 變蛇變鼠受轉輪。 諸般苦惱俱受盡， 方令鬼國去投生。 臥雪餐風皮慘裂， 岩居穴處獸同群。 天上三光不得見， 昏昏默默度無門。 看此慘報我亦哭， 世人何苦犯姦淫。 我今大發慈悲念， 特說因果度眾生。 眾生若有未曾犯， 刻刻提防要小心。 若是有人曾犯過， 即時改悔莫因循。 速速勉行陰騭事， 免得受苦到來生。', '呂祖說三世因果經 世間難得是人身， 位列三才具五行。 為聖為賢須在己， 成仙成佛總由人。 存心不可欺天地， 舉念還當畏鬼神。 急急修來毋自怠， 輪迴六道嘆沉淪。 爾時眾弟子等進曰：「凡人世間有犯淫者，來世當受何報？」祖師告曰：「《陰律》云：奸人妻者，得子孫淫佚報；奸人室女者，得絕嗣報，死後永入無間地獄，受諸苦惱，無有出期也。」於是說曰： 妻子淫亂為何因， 只為前生每好淫。 身後絕嗣為何因， 亦為生前犯了淫。 有等調戲良家女， 壞人名節誤終身。 有等設計來哄宿， 奸人婦女罪非輕。 有等路途看婦女， 朝思暮想起淫心。 有等藏得春宮畫， 婦女見了不禁情。 有等當場點邪戲， 婦女看了照樣行。 有等愛唱妖艷曲， 婦女聽了動春心。 有等污壞丫環女， 逞勢強姦太忍心。 有等放蕩無行止， 雞姦幼童罪不輕。 此等惡業人不曉， 怒觸陰曹眾鬼神。 只待陽間惡貫滿， 陰司拿去問罪名。 罰在地獄受諸苦， 五百劫滿方脫生。 變騾變馬披鞍走， 罪業滿後方為人。 雖然復得人身轉， 為娼為優被人淫。 姦了尼僧並寡婦， 罰在地獄難超生。 教他受苦八百劫， 八百劫滿方脫生。 變豬變羊供宰殺， 罪業滿後乃為人。 雖然復得人身轉， 為瞎為啞成廢人。 亂了姨母罪尤重， 盜了姑嬸罪非輕。 罰在地獄受諸苦， 刀山劍樹好驚人。 受盡一千五百劫， 變雞變犬失人形。 再歷一千五百劫， 罪業滿後乃為人。 雖然復得人身轉， 胎前產後喪殘生。 更有造作淫書賣， 壞人心術罪尤深。 若有翻刻圖財利， 陰府油鍋不順情。 罰在地獄受諸苦， 千磨萬劫難超生。 直待陽間書滅盡， 變蛇變鼠受轉輪。 諸般苦惱俱受盡， 方令鬼國去投生。 臥雪餐風皮慘裂， 岩居穴處獸同群。 天上三光不得見， 昏昏默默度無門。 看此慘報我亦哭， 世人何苦犯姦淫。 我今大發慈悲念， 特說因果度眾生。 眾生若有未曾犯， 刻刻提防要小心。 若是有人曾犯過， 即時改悔莫因循。 速速勉行陰騭事， 免得受苦到來生。', '呂祖說三世因果經 世間難得是人身， 位列三才具五行。 為聖為賢須在己， 成仙成佛總由人。 存心不可欺天地， 舉念還當畏鬼神。 急急修來毋自怠， 輪迴六道嘆沉淪。 爾時眾弟子等進曰：「凡人世間有犯淫者，來世當受何報？」祖師告曰：「《陰律》云：奸人妻者，得子孫淫佚報；奸人室女者，得絕嗣報，死後永入無間地獄，受諸苦惱，無有出期也。」於是說曰： 妻子淫亂為何因， 只為前生每好淫。 身後絕嗣為何因， 亦為生前犯了淫。 有等調戲良家女， 壞人名節誤終身。 有等設計來哄宿， 奸人婦女罪非輕。 有等路途看婦女， 朝思暮想起淫心。 有等藏得春宮畫， 婦女見了不禁情。 有等當場點邪戲， 婦女看了照樣行。 有等愛唱妖艷曲， 婦女聽了動春心。 有等污壞丫環女， 逞勢強姦太忍心。 有等放蕩無行止， 雞姦幼童罪不輕。 此等惡業人不曉， 怒觸陰曹眾鬼神。 只待陽間惡貫滿， 陰司拿去問罪名。 罰在地獄受諸苦， 五百劫滿方脫生。 變騾變馬披鞍走， 罪業滿後方為人。 雖然復得人身轉， 為娼為優被人淫。 姦了尼僧並寡婦， 罰在地獄難超生。 教他受苦八百劫， 八百劫滿方脫生。 變豬變羊供宰殺， 罪業滿後乃為人。 雖然復得人身轉， 為瞎為啞成廢人。 亂了姨母罪尤重， 盜了姑嬸罪非輕。 罰在地獄受諸苦， 刀山劍樹好驚人。 受盡一千五百劫， 變雞變犬失人形。 再歷一千五百劫， 罪業滿後乃為人。 雖然復得人身轉， 胎前產後喪殘生。 更有造作淫書賣， 壞人心術罪尤深。 若有翻刻圖財利， 陰府油鍋不順情。 罰在地獄受諸苦， 千磨萬劫難超生。 直待陽間書滅盡， 變蛇變鼠受轉輪。 諸般苦惱俱受盡， 方令鬼國去投生。 臥雪餐風皮慘裂， 岩居穴處獸同群。 天上三光不得見， 昏昏默默度無門。 看此慘報我亦哭， 世人何苦犯姦淫。 我今大發慈悲念， 特說因果度眾生。 眾生若有未曾犯， 刻刻提防要小心。 若是有人曾犯過， 即時改悔莫因循。 速速勉行陰騭事， 免得受苦到來生。']"
22,79,22_smile_xenia_殺人未遂_殺人犯,"['smile', 'xenia', '殺人未遂', '殺人犯', '你他媽還有臉呆在台灣', '不然你活著會很可憐', '這拉基怎還活著', '逃兵滿滿的大平台', '還打人去打手槍射在自己嘴巴吃下去好了', '都能逃兵']","['殺人未遂？？', '這拉基怎還活著 浪費生命 沒老二就算了 還打人去打手槍射在自己嘴巴吃下去好了 自以為很秋 都能逃兵 你他媽還有臉呆在台灣 覺得對社會很抱歉的話 我看你自殺好了 這樣大家才會原諒你 不然你活著會很可憐', '這拉基怎還活著 浪費生命 沒老二就算了 還打人去打手槍射在自己嘴巴吃下去好了 自以為很秋 都能逃兵 你他媽還有臉呆在台灣 覺得對社會很抱歉的話 我看你自殺好了 這樣大家才會原諒你 不然你活著會很可憐 工作聯繫勒 工你媽x']"
23,69,23_打司機_如果不靠家裡面媽寶_家裡面有錢就這麼自我優越嗎_真是厲害,"['打司機', '如果不靠家裡面媽寶', '家裡面有錢就這麼自我優越嗎', '真是厲害', '你的演技真菜', '逃兵役還打無辜的派車司機', '17', '對了', '司機應該現在很可憐', '教唆打司機就是不對']","['真是厲害，逃兵役還打無辜的派車司機！家裡面有錢就這麼自我優越嗎？對了，如果不靠家裡面媽寶，你的演技真菜', '真是厲害，逃兵役還打無辜的派車司機！家裡面有錢就這麼自我優越嗎？對了，如果不靠家裡面媽寶，你的演技真菜', '真是厲害，逃兵役還打無辜的派車司機！家裡面有錢就這麼自我優越嗎？對了，如果不靠家裡面媽寶，你的演技真菜']"
24,78,24_真是垃圾_哈哈_垃圾人_垃圾,"['真是垃圾', '哈哈', '垃圾人', '垃圾', '垃圾一個', '廢物', '潘云熊', '陳絕區', '逃兵的廢物', '盤子假流氓']","['垃圾一個 2', '垃圾一個，，，，', '真是垃圾~真是垃圾~真是垃圾~真是垃圾~真是垃圾~真是垃圾~真是垃圾~真是垃圾~真是垃圾~真是垃圾~真是垃圾~']"
25,67,25_一時失慮_到底是在加油什麼_加什麼油_加油什麼,"['一時失慮', '到底是在加油什麼', '加什麼油', '加油什麼', '怎麼了', '問題一堆', '失慮', '怎麼辦', '一堆人喊加油', '逃什麼兵']","['加油什麼？？？？', '怎麼了。什麼事情啊？發生什麼事', '一堆女生是在加油什麼？加無鉛汽油嗎？？還是柴油？？錯了就認錯啊，逃什麼兵']"
26,76,26_沐樺_俗辣_厲害了_tenor,"['沐樺', '俗辣', '厲害了', 'tenor', 'media1', '好意思', '看新聞來的', 'co', '陳志豪', '辛苦你了']","['說真的，你只是被用來洗新聞蓋方向而已 但 犯錯就承認 簡單扼要不囉說 記得 不要在一直帶風向下去 要多關心 新聞媒體的蓋新聞能力', '看報導y經紀人的回覆，與零九限動回應，應是另有其人？ 只希望真相早日攤開，別傷及無辜 做錯事的人本要承擔，但 若無關的人也不該被輿論、媒體給賴上', '關於動態說的道歉跟他自己的新聞 我想說...媒體有些人嗜血，你花錢讓他們發消息是一回事，你自己的新聞被媒體寫也是一回事，他們要錢要流量，除非跟上層關係極好，不然他馬的管你是誰，有料就爆有好處當然去搞，哪怕這件事缺德 我沒說跟+0有關的是是誰。我是針對最新那個動態表達我的想法.....']"
27,62,27_中秋節快樂_達哥_中秋佳節快樂_海濤法師,"['中秋節快樂', '達哥', '中秋佳節快樂', '海濤法師', '8週', '坤達', '達老闆', 'summer', '你跟大家中秋節快樂且永遠快樂', '中秋节快乐']","['達哥～中秋節快樂', '達哥，中秋節快樂', '達哥～中秋節快樂']"
28,71,28_當兵_虐童_辛苦了_悲哀,"['當兵', '虐童', '辛苦了', '悲哀', '加油了', '沒辦法', '酒駕', '青鳥', '官二代', 'def']","['說真的抓閃兵，真的不知道對社會治安、經濟有什麼幫助？ 感覺比較像共產黨專門在批鬥、搞分化、搞鬥爭 有如此之辦案效率就用在對的事 1.抓閃兵全體一視同仁高官小孩也一樣，徹查嚴辦，不要柿子挑軟的吃 2.詐騙、性侵、虐童、隨機殺人也比照同辦案效率', '經過民進黨這麼多亂七八糟的施政、還有詐騙集團橫行，再加上民進黨立委小丑跳梁、說謊、造謠、抹黑、抹黃、抹紅…之後，你們這些狀況真的小case 還有那麼多大官、外交官、大官的小孩，也都沒當兵，現在這有什麼了不起￼', '吼？政府單位做業績罷了，你認真就輸了自己人生，法律要罰就罰，罰完就翻頁，繼續自己人生家庭，腐爛的官員，還期待什麼（笑），當兵？職業軍人？退休老兵？諷刺-----很諷刺----- 藝人業績做完了，輪動下一個族群，在做業績政見----（笑）。小事一件繼續在陽光下生活才是王道。時代真的變了@&@']"
29,57,29_今天打人沒_無卵蛋真沒用_這又沒什麼_彭琨展,"['今天打人沒', '無卵蛋真沒用', '這又沒什麼', '彭琨展', 'into', '小事一樁', '再躲啊', 'oh', '哈哈哈哈', 'passeth']","['舔共必亡又一案例！不是不報，時候未到！', '無卵蛋真沒用！無卵蛋真沒用！無卵蛋真沒用！', '豈不知凡入口的，是運到肚子裡，又落在茅廁裡嗎？ ================== Perceive ye not, that whatsoever goeth into  mouth passeth into  belly,  is cast out into  draught?']"
30,56,30_滿滿的大平台_趙靜雯_但是一開始想拼免役也是事實_他還是有當替代役,"['滿滿的大平台', '趙靜雯', '但是一開始想拼免役也是事實', '他還是有當替代役', '世界各國特種部隊', '林明', '反恐部隊', '傘兵', 'sassa', '他不是有當替代役嗎']","['沒路用 不是個男人 拍了幾部戲 就開始大形了！ 滿滿的大平台 讓他以為紅了 就可以為所欲為 父母沒教好 自己也不好好想ㄧ想 對社會沒貢獻就算了 連當兵也不敢 八卦新聞ㄧ堆 整天自我感覺良好 撿角', '賈靜雯的閃兵先生修杰凱，我都沒聽過修杰凱有什麼較為突出的作品！倒是他的老婆很會演戲賺錢養家！當然，這時代哪一方賺錢養家不重要！但是這證明了：閃兵修杰凱很弱，閃了兵 依然還是很弱！ 會選擇閃兵的人，通常其素質都很弱！素質強的人，會選擇「挺過去」！', 'Silvaneide Paulino Oh, sorry. He is a deserter now. He also hired gangsters to beat up innocent drivers. He may be imprisoned at any time.']"
31,65,31_可恥_吳宣翰_僥倖心態_算了,"['可恥', '吳宣翰', '僥倖心態', '算了', '50', '私訊我', '葉姿君', '早知如此何必當初呢', 'energy書偉', '可笑']","['假鬼六怪 還過去一時失慮 算了 鬼島腦粉多 還有健忘多 過陣子就沒事 最多再套句 空幹王的腦粉說的 私人不良或違法行為 不影響他個人表演', '我還是喜歡以前玩狼人殺和有點宅的陳零九 人要成功非常困難，要走歪卻很容易，所以才需要約束和管制。當初你和呼呼說因壓力而分開，我開始失望，因為無壓力的就不是人生了，何況面對喜歡的東西就要扛住壓力，後來你更是負面新聞一籮籮 這下完全 “自由” 了，退出這個圈子，粉絲離去，打回原形，你就可以繼續過自己想要的無壓力生活唄。', '這一波的藝人閃兵案，好老公坤達、好爸爸修杰楷、暖男陳柏霖、Energy書偉、棒棒堂小杰紛紛中箭下馬。 比起王大陸被抓，各界反應「好像不太意外」這次五位都是形象佳的代表，反而大家覺得難以接受。 我們從中可以學到什麼？ 1.螢幕前和螢幕後的人生，真的不一樣，不要把想像當真實。 2.當你決定做壞事的時候，就要想有一天可能會被抓。 3.如果你希望有一天能站上高峰，現在的你千萬別做壞事。 4.「人設」最好跟真實的自己一樣，以免被發現表裡不一，眾人失望與譴責越深。 5.年輕時做錯事怎麼辦？請第一時間「自己承認」，不要等到被發現才狼狽坦承。 6.如果來不及承認，就被抓包了怎麼辦？不再說謊、誠懇道歉、深切反省、努力彌補，沒有其他了。 7.扎扎實實過人生、該盡的義務就乖乖盡，跳過的坎總有一天會反撲，現在走的每一步都算數。 8.現在的損失，也許是你以後的資本。 當兵浪費時間、少賺了很多錢？ 看看「涼山鬼」顏志琳現成當兵楷模，形象暴升。這一波被抓的五位，加上之前其他波藝人，之前賺進大批代言費，現在賠慘了。 9.被抓包犯錯以後還有機會嗎？有。但請深切記住教訓，接受懲罰，絕不再犯，因為你不會有第二次機會。 希望其他還在僥倖自己閃兵的人，不管你是藝人、富二代、還是一般人.... 快點出來承認、自首，不然被爆第四波、第五波，那就真的想哭但是哭不出來了！']"
32,49,32_仆街人渣等天收_終身監禁_滿滿的_我的監獄時代,"['仆街人渣等天收', '終身監禁', '滿滿的', '我的監獄時代', '太療癒了', '監獄準備好大平台了', '殺人未遂', 'miki', '先坐完牢', '不要擔心']","['仆街人渣等天收，終身監禁', '仆街人渣等天收，終身監禁', '仆街人渣等天收，終身監禁']"
33,82,33_lu_claire_莊瑪琪_manne,"['lu', 'claire', '莊瑪琪', 'manne', 'elise', '梁金珠', 'love', 'josie', 'monica', 'mo']","['Claire Lu 為時已晚', 'Claire Lu 那裡勇於面對了', 'Claire Lu 曹你涼！']"
34,57,34_這局票陳零九_台灣迷因_台灣新聞_幽默,"['這局票陳零九', '台灣迷因', '台灣新聞', '幽默', '幽默人生', '小賴全場唯一真預言家', '台灣時事', '搞笑圖片', '迷因', '時事']","['九條好漢在一班，九條好漢在一班', '九條好漢在一班，九條好漢在一班', '九條好漢在一班，九條好漢在一班']"
35,84,35_笑死_哈哈哈_蘇敬堯_徐建智,"['笑死', '哈哈哈', '蘇敬堯', '徐建智', 'tseng', '別擔心', '是不是男人', '我一步都沒有退欸', 'stan', '也沒事']","['李玉樺 笑死', 'Stan Ḻiao “笑死”是你自己說的.現在死了是用火化的.', '笑死 孬']"
36,78,36_陳沂_xyz_wu_黃鈺芳,"['陳沂', 'xyz', 'wu', '黃鈺芳', 'org', 'hou', 'shano', 'faith', 'tuidang', 'tam']","['不用道歉。沈伯洋 林昶佐不當兵，不僅不用道歉，反而陞官发財。錯的是你不是民進黨', 'Shano Wu 沒當過兵的吵三小', '林志穎在事業巔峰期入伍，他跳箱、射擊、投彈、匍匐等等幾乎所有項目接近滿分，在役期間榮獲四次榮譽假，並獲得「總統獎」嘉許的成績退伍，他不僅是女生的偶像，也是男生的榮耀']"
37,42,37_何來_勿以惡小而為之_一毫之善_不可不見善勇爲,"['何來', '勿以惡小而為之', '一毫之善', '不可不見善勇爲', '乃妙德之不可不積', '乃有厚報', '勸世', '則又格外言之矣', '刻毒之言', '刺骨之語']","['不卡不行 大家都說是你 講難聽一點打一篇文澄清不用5分鐘啦 就是來看你怎麼說的', '林東格 不需要吧 。 又不是黃子佼 ， 那個就很嚴重咯', '何來 你也沒資格吧 報應不是你說的算 不支持就不必廢話 只會製造負能量']"
38,46,38_狐獴媽媽開講_幹你娘_林緯宸_取消了,"['狐獴媽媽開講', '幹你娘', '林緯宸', '取消了', '哪裡的拉', 'ㄟ真假啦這個錯犯了一輩子你還要說是一時喔好噁心喔', '1認同', '這完全兩碼子事', '享福享多了才對吧', '乖乖閉嘴']","['狐獴媽媽開講 取消了，講什麼話，第一波逃兵有出來自首嗎？', '狐獴媽媽開講 哪裡一時？今天要是都沒報出逃兵這件事，他會自己承認？妳還是別開講，乖乖閉嘴，跟妳主子一起跳十六蹲，但這次腦子要顧好，別跳出來了', '狐獴媽媽開講 取消了。']"
39,47,39_修楷杰_cing_修杰楷_修哥加油,"['修楷杰', 'cing', '修杰楷', '修哥加油', '彭冠瑋', 'tin', '修哥', '不用抵制吧', '一群爛', '一個靠爸的導火線']","['修楷杰', '修楷杰', '修楷杰']"
40,44,40_說真的_你女生用先天優勢來嘴沒當兵的_包含女的_沒當過兵的,"['說真的', '你女生用先天優勢來嘴沒當兵的', '包含女的', '沒當過兵的', '這件事情只有有當過兵的人有資格嘴', '不一樣很噁心嗎', '要嘴先去當兵再來嘴', '到底在加油什麼', '刑事訴訟法', '台版n號房']","['陳羿玟 說真的，這件事情只有有當過兵的人有資格嘴，沒當過兵的（包含女的）要嘴先去當兵再來嘴！ 你女生用先天優勢來嘴沒當兵的，不一樣很噁心嗎', '黃鈺芳 說真的，這件事情只有有當過兵的人有資格嘴，沒當過兵的（包含女的）要嘴先去當兵再來嘴！ 你女生用先天優勢來嘴沒當兵的，不一樣很噁心嗎', '莊瑪琪 說真的，這件事情只有有當過兵的人有資格嘴，沒當過兵的（包含女的）要嘴先去當兵再來嘴！ 你女生用先天優勢來嘴沒當兵的，不一樣很噁心嗎']"
41,38,41_置板凳_副業很多_ㄧ個動作_ㄧ個口令,"['置板凳', '副業很多', 'ㄧ個動作', 'ㄧ個口令', '事情還沒有真相前', '不要亂指責', '卡板凳', '先置板凳', '坐輪椅的那個是你嗎', '大家保持理性']","['置板凳', '置板凳', '置板凳']"
42,48,42_又是你_吳小翰_你是誰_張俊儀,"['又是你', '吳小翰', '你是誰', '張俊儀', '是你嗎', '你什麼咖', '還有誰', '不重要', '陳柏霖也是啊', '但是無權叫人家退出演藝圈吧']","['你是誰？不重要', '教唆打人？你什麼咖？', '嘿，是你嗎？張家寧的危機處理捉刀人？']"
43,38,43_了不起_tefal_負責_的产品好用我给两个赞,"['了不起', 'tefal', '負責', '的产品好用我给两个赞', '簡仁益', '好棒棒', '很棒', '任誰看到', '周杰倫很開心', '吃播系列太讚']","['了不起，負責', 'Tefal 的产品好用我给两个赞', 'Tefal 的产品好用我给两个赞']"
44,45,44_洪嘉隆_不是嗎_我是覺得_做假,"['洪嘉隆', '不是嗎', '我是覺得', '做假', '虛偽', '醫院', '一堆人說怎麼不去抓詐騙', '一個字', '他詐騙國防部啊', '不論有沒有第一時間自首']","['一堆人說怎麼不去抓詐騙？ 這種逃兵的不就是詐騙嗎？ 詐騙國家、醫院，不是嗎？', '超扯，跟那些偽造病歷逃兵役的人加油的人，是鼓勵以後所有人都可以偽造，做假，犯法去做任何事情，來達到目的嗎？這也是詐騙的一環，他現在犯的是刑事責任的刑法，是在加油莫名其妙的喔', '沒當兵到底傷害了誰？？就我們這些當過兵的人覺得不公平而已啊！！詐欺犯怎麼不一下飛機就抓？？不都原地解散了嗎？？ 我當然不覺得違法是對的。 但是法律可以公平一點兒嗎？？ 詐欺的受害者一下就幾十人幾百人，黑心食品的受害者....可能上萬人不止，誰看過上門逮捕，還是一下飛機就逮捕的？？ 這是在幹嘛！！？？表演什麼？？']"
